,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.0376026886284905,0.014517677936017364,0.015260318529226682,0.020805756544632004,0.010499037624504253,0.015234763919375689,0.00880056785378577,0.008683884520368858,0.015495475228953864,0.014753831521841038,0.005914184298967458,0.009114772679812616,0.008115291372126538,0.009174332264222835,0.007166691311067803,0.019691391726253695,0.015596357598862812,0.004256622565710674,0.008980810823504166,0.007928980230829101,0.020610358570949443,0.01123993296560364,0.012821157028732547,0.016336031866401503,0.017620839050528105
teacher,0.014517677936017364,0.0376026886284905,0.03256030617818217,0.016446717961319565,0.019391360557771197,0.02166245325713703,0.01893263205144104,0.012953915878086718,0.016575211452760853,0.014795328203881526,0.01539741502780798,0.013527207458043491,0.012419069036488616,0.014066718148599347,0.013568420321635234,0.02015556477594909,0.03383916059485306,0.010965304664610764,0.01891629895870334,0.011529732591919098,0.019862928395501613,0.01818588792358473,0.01699086977886679,0.020966149628837326,0.021094551458285805
student,0.015260318529226682,0.03256030617818217,0.0376026886284905,0.014756066340908786,0.01786961644788054,0.02037968769076465,0.017552370173214947,0.010546448386803596,0.01498192779255459,0.01536468731715663,0.014010596398109025,0.01230201367633979,0.012011724072032035,0.0130253013807804,0.011736679320901177,0.019026275371604024,0.03427230899644118,0.009103191797069709,0.018748186561186812,0.010386373344260558,0.018024350170988072,0.017747553004836363,0.01641054568263181,0.0214213081477379,0.019818115716598004
actor,0.020805756544632004,0.016446717961319565,0.014756066340908786,0.0376026886284905,0.014080716795349658,0.017477538366348813,0.01470860794202965,0.012390882855552749,0.013913728922532346,0.010762088532436154,0.01076647483061939,0.008989358811478259,0.010180012467848328,0.010515818931153206,0.010031144772459501,0.022348483335447436,0.01668072912933535,0.00968991143757774,0.015040910011134091,0.00999259900113374,0.03276865911923656,0.01704094701269276,0.03154174610488658,0.029815392467342876,0.03216092663189641
doctor,0.010499037624504253,0.019391360557771197,0.01786961644788054,0.014080716795349658,0.0376026886284905,0.020905763774813298,0.018041378284930455,0.01269175525835363,0.019363735638106064,0.01530736515611145,0.011965252610828054,0.014444981480006593,0.013718057307429383,0.015029558992224721,0.015494104981413102,0.018127225079829112,0.020204122359973795,0.008806383481535774,0.015733822129970217,0.012168486039970654,0.01651781514273425,0.023168498201302297,0.0146756499912471,0.018341361423132765,0.018424116526097753
dog,0.015234763919375689,0.02166245325713703,0.02037968769076465,0.017477538366348813,0.020905763774813298,0.0376026886284905,0.03383016580513894,0.015564045499224393,0.01773275526362681,0.010435991592318776,0.012128198424876571,0.015293064361283554,0.015942195479214417,0.01543798644265541,0.014837671741060997,0.011893604100845962,0.021028390093843496,0.01519799575340083,0.0179376523998251,0.0171278388732655,0.020449480120568735,0.014042564587953114,0.0159697631550151,0.01676912760689448,0.0171160166182946
cat,0.00880056785378577,0.01893263205144104,0.017552370173214947,0.01470860794202965,0.018041378284930455,0.03383016580513894,0.0376026886284905,0.014410833099487416,0.0164443921558473,0.00885948536432269,0.01033707176404175,0.012786327245888938,0.01350878399235272,0.012837650596074536,0.012503215313108194,0.012856851875942859,0.01838469299482895,0.012963332421817242,0.01697217097734884,0.015200212061798248,0.017463384588216932,0.015607667368990982,0.013960803515038735,0.014226553179880648,0.015269297853258108
horse,0.008683884520368858,0.012953915878086718,0.010546448386803596,0.012390882855552749,0.01269175525835363,0.015564045499224393,0.014410833099487416,0.0376026886284905,0.02120178754647008,0.019036527693825883,0.008334262657261646,0.00974663322479993,0.01071726247742805,0.010362072512526105,0.00862748385835857,0.014382438883024668,0.011708708871651236,0.007947712889565705,0.015871759688534076,0.008297678295528188,0.016263451536137126,0.013939350241003574,0.014451999944978616,0.016010439537438515,0.014855416853065271
bird,0.015495475228953864,0.016575211452760853,0.01498192779255459,0.013913728922532346,0.019363735638106064,0.01773275526362681,0.0164443921558473,0.02120178754647008,0.0376026886284905,0.023084407194716747,0.00525149927265469,0.013324162707983159,0.01516634036075798,0.012450531310595474,0.010565977151987826,0.019814873795028474,0.015801403350104864,0.013206933051334729,0.014663998408884174,0.01648555207722329,0.01707681488344676,0.016042259799059225,0.016864122023971823,0.0195321074703937,0.018336309587782696
fish,0.014753831521841038,0.014795328203881526,0.01536468731715663,0.010762088532436154,0.01530736515611145,0.010435991592318776,0.00885948536432269,0.019036527693825883,0.023084407194716747,0.0376026886284905,0.006727994590861545,0.010475864976462204,0.011126636653833167,0.010537296071999044,0.008414823192988117,0.01854343987118191,0.014427971616045449,0.013327704625509522,0.012989016061057398,0.011897567242188642,0.015330834898358903,0.00973419083985827,0.009004105312325095,0.012803027932070627,0.012081346956665857
star,0.005914184298967458,0.01539741502780798,0.014010596398109025,0.01076647483061939,0.011965252610828054,0.012128198424876571,0.01033707176404175,0.008334262657261646,0.00525149927265469,0.006727994590861545,0.0376026886284905,0.021037504191088224,0.022002616945937192,0.02191654993103745,0.020711679906485227,0.01561293874857263,0.013797280008798245,0.010359117731167777,0.0185496442316146,0.020813956047986464,0.013300645617686499,0.012073660729651076,0.011942072484628658,0.013905776457474883,0.014985560042944959
flower,0.009114772679812616,0.013527207458043491,0.01230201367633979,0.008989358811478259,0.014444981480006593,0.015293064361283554,0.012786327245888938,0.00974663322479993,0.013324162707983159,0.010475864976462204,0.021037504191088224,0.0376026886284905,0.03465502702026719,0.035228660822146825,0.034053521791429696,0.01247621620893807,0.01284884630050918,0.006257763073899754,0.014173666729695885,0.03402870676669205,0.013848396939004873,0.008003299058120042,0.011869642228566,0.012724968913208606,0.011908418798930287
tree,0.008115291372126538,0.012419069036488616,0.012011724072032035,0.010180012467848328,0.013718057307429383,0.015942195479214417,0.01350878399235272,0.01071726247742805,0.01516634036075798,0.011126636653833167,0.022002616945937192,0.03465502702026719,0.0376026886284905,0.03524335064422383,0.03318082972764351,0.014456769541227592,0.011983765949763671,0.008212074257569885,0.01559820139396333,0.03410341012841298,0.014729069706936819,0.008412006181258324,0.012103351811635,0.014065266781890951,0.013449144770268318
dirt,0.009174332264222835,0.014066718148599347,0.0130253013807804,0.010515818931153206,0.015029558992224721,0.01543798644265541,0.012837650596074536,0.010362072512526105,0.012450531310595474,0.010537296071999044,0.02191654993103745,0.035228660822146825,0.03524335064422383,0.0376026886284905,0.03457109587153191,0.013862858929717756,0.01342089237755512,0.006946123742164054,0.015239553020812258,0.033127866595986225,0.015144011793509948,0.00912164840233208,0.012451363328179178,0.013448658498063221,0.013103470208235653
vegetable,0.007166691311067803,0.013568420321635234,0.011736679320901177,0.010031144772459501,0.015494104981413102,0.014837671741060997,0.012503215313108194,0.00862748385835857,0.010565977151987826,0.008414823192988117,0.020711679906485227,0.034053521791429696,0.03318082972764351,0.03457109587153191,0.0376026886284905,0.011696323856332534,0.012965753822864818,0.004628665735480174,0.013145011095151322,0.0317461406833508,0.014305367452305599,0.009872700763300355,0.012298815238952883,0.012381360479117209,0.012767271133695614
house,0.019691391726253695,0.02015556477594909,0.019026275371604024,0.022348483335447436,0.018127225079829112,0.011893604100845962,0.012856851875942859,0.014382438883024668,0.019814873795028474,0.01854343987118191,0.01561293874857263,0.01247621620893807,0.014456769541227592,0.013862858929717756,0.011696323856332534,0.0376026886284905,0.020575101552157613,0.012847791422956546,0.016155218718227206,0.014557781940811837,0.025757700270196828,0.025456548885585826,0.022209209911583615,0.027228275140876813,0.026084027555687814
