,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.05130520817353578,0.037196375179901285,0.03688794794497675,0.03243064915878436,0.035672545361808,0.028900702060731247,0.028866518831957944,0.02410277278699235,0.026893569802111886,0.025047505973321334,0.017724005779719866,0.02644377556562326,0.026115762817276834,0.023329540703242776,0.030188709088948235,0.03064041349816445,0.03686869915770673,0.04743558926913575,0.01739419797352177,0.028045398140997806,0.031112020177820134,0.03370529323241821,0.03655562724828226,0.03687189127211022,0.03543160410937074
teacher,0.037196375179901285,0.05130520817353578,0.046162742464775336,0.03810374311463833,0.044457927144799424,0.029553816663600952,0.03166928387187784,0.02560068401026113,0.027960853155363063,0.029375604256177766,0.018904097598971978,0.024412419865763393,0.027856996281339197,0.025997144889986692,0.02747862555408097,0.03427479832277558,0.04653016221251891,0.03529471241437105,0.022378630197077448,0.02833129160728874,0.03484906717160507,0.039561642555470594,0.037824241528386385,0.03805140557289772,0.038955822556735686
student,0.03688794794497675,0.046162742464775336,0.05130520817353578,0.036250022799297496,0.04306475670901157,0.027208574723980652,0.03106516299225289,0.021057281552831167,0.02304259872227294,0.025680408019011888,0.01670348758967756,0.02438444269621766,0.027228681292436593,0.02826503279755112,0.028344221426826233,0.03453871997662581,0.04833024697752047,0.034099366256118174,0.019421566144155064,0.025087581782431378,0.03200537162176888,0.03999864745038608,0.03868744499277587,0.03616171274014312,0.03814843976947119
actor,0.03243064915878436,0.03810374311463833,0.036250022799297496,0.05130520817353578,0.03319886145998039,0.030853244506254617,0.0333359128084076,0.02698573131347987,0.028028221414475897,0.02944648598806853,0.02851711431772263,0.028873362917155355,0.035085184113650705,0.030767381028161924,0.03344294409314022,0.03670523113963446,0.034376564420025686,0.03146151611787412,0.024083841111239682,0.02964009372709011,0.04548169450698209,0.04213585293539231,0.04448746024292101,0.04035918494189119,0.04232481750952016
doctor,0.035672545361808,0.044457927144799424,0.04306475670901157,0.03319886145998039,0.05130520817353578,0.027647198083560795,0.029392273495327546,0.022198489284578717,0.022796036545432156,0.026499327469143075,0.017342031079713868,0.02232915613270557,0.023514748443680015,0.02359874046677939,0.025689747287307965,0.03311295776880928,0.04297424667900561,0.03467300214829145,0.01844048626689057,0.026614949666669996,0.03025950976955127,0.037926143851965806,0.03575324542498824,0.03828816568332064,0.0366038607393764
dog,0.028900702060731247,0.029553816663600952,0.027208574723980652,0.030853244506254617,0.027647198083560795,0.05130520817353578,0.04864698485001113,0.039677681737242926,0.031243327064967477,0.030168556476025545,0.01794660491227911,0.036601969872867214,0.0367160222883743,0.04044463171747672,0.03951025626540272,0.04459329293045276,0.02833716925189421,0.02640731422144606,0.03255689073911679,0.037764748217266275,0.03265634122247604,0.03538913645325952,0.03393841579650381,0.0348969889127647,0.03365741619944227
cat,0.028866518831957944,0.03166928387187784,0.03106516299225289,0.0333359128084076,0.029392273495327546,0.04864698485001113,0.05130520817353578,0.0372075244543943,0.030741084381944287,0.02987723489882088,0.01769865485594093,0.03792285383346959,0.03725684723365722,0.04149932787406492,0.041190896526162445,0.046155987258642055,0.031050033246001533,0.026469245761419947,0.030566228861239563,0.03678966739394107,0.033377171504360634,0.03847711341297678,0.03553247234631211,0.0365491842926249,0.0356097875750432
horse,0.02410277278699235,0.02560068401026113,0.021057281552831167,0.02698573131347987,0.022198489284578717,0.039677681737242926,0.0372075244543943,0.05130520817353578,0.035093696356871804,0.03275319076766258,0.024367313712534137,0.03798263000604737,0.04242096331774729,0.03768003677152079,0.03842385382120564,0.03508757701910335,0.02350462774864449,0.021953057007775365,0.028060873272648144,0.03793336262385648,0.03355421525082304,0.03063383163551054,0.03141546154501563,0.030137742470346878,0.03251124051598529
bird,0.026893569802111886,0.027960853155363063,0.02304259872227294,0.028028221414475897,0.022796036545432156,0.031243327064967477,0.030741084381944287,0.035093696356871804,0.05130520817353578,0.031052323274105086,0.020849677904132124,0.03136897543294525,0.033854953305679746,0.02461442035082623,0.03287705788069911,0.030166429083700853,0.02380294745528896,0.02481219604230017,0.0306108450993358,0.033821929355233565,0.034093898207843296,0.029326187599460783,0.03115330836710054,0.02738902427115121,0.031770963321274104
fish,0.025047505973321334,0.029375604256177766,0.025680408019011888,0.02944648598806853,0.026499327469143075,0.030168556476025545,0.02987723489882088,0.03275319076766258,0.031052323274105086,0.05130520817353578,0.018582091893631816,0.030791589493881524,0.032407187751341986,0.028544505667348282,0.03363402483057765,0.03287499363729412,0.02690784691288091,0.021895897071337763,0.03558048921309717,0.035526570995511444,0.0325575782283649,0.03430967206050758,0.031784149149568425,0.030934684623802097,0.035893113065420035
star,0.017724005779719866,0.018904097598971978,0.01670348758967756,0.02851711431772263,0.017342031079713868,0.01794660491227911,0.01769865485594093,0.024367313712534137,0.020849677904132124,0.018582091893631816,0.05130520817353578,0.020367196215195657,0.027640050864510612,0.015204844583503463,0.01799677643678657,0.017851548369688774,0.016330646624816633,0.01638586235755305,0.0054667100546529,0.016420528536258312,0.03063829641397985,0.021803151862284167,0.0293168255558822,0.021618825565590298,0.022702729958888737
flower,0.02644377556562326,0.024412419865763393,0.02438444269621766,0.028873362917155355,0.02232915613270557,0.036601969872867214,0.03792285383346959,0.03798263000604737,0.03136897543294525,0.030791589493881524,0.020367196215195657,0.05130520817353578,0.04488567677927856,0.03960174586106043,0.04470761537701227,0.035153965049667266,0.023493864399034333,0.025097474281472767,0.016693533623170817,0.034337513263315564,0.030305659888674362,0.0320613886797777,0.031140919754364137,0.03141744660495589,0.02914388014317685
