,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.042067518691690696,0.03566142348197544,0.029846161287876545,0.03493063339208861,0.03216171817425173,0.021458860224898076,0.020178056750181323,0.024261896906431917,0.024108175518885097,0.022331295947835717,0.004277207401864928,0.018996006275538165,0.015558643095116096,0.012429044792236332,0.013135768263306799,0.016439525508461096,0.024348362842389167,0.01709402419687693,0.0108826867429632,0.016811794887242135,0.01861050551885272,0.011470564899506978,0.009304841710493353,0.011913494595390959,0.014781893652776205
teacher,0.03566142348197544,0.042067518691690696,0.03171142534859341,0.0346575627050759,0.036505527800258536,0.024277396766150944,0.023674808696873675,0.02034260089972327,0.02305996496025246,0.02195640704039283,0.002215297280803101,0.018213494879865937,0.014851554432933258,0.015129543542290628,0.016100492695060493,0.019498888416499188,0.02829690029708261,0.021832951579397276,0.012530515833834022,0.022239520678254722,0.020857618251504135,0.013753006997179289,0.011570491624371935,0.014034090100092524,0.016262950086168564
student,0.029846161287876545,0.03171142534859341,0.042067518691690696,0.031779690611748686,0.03009118878357614,0.027446355463627933,0.02583328545142224,0.022380459487998685,0.022907120098951256,0.02184608168905418,0.01598425336206415,0.023869294106040266,0.020774458807313413,0.012921361607709174,0.01122039262704165,0.027419478377096854,0.034230767351973654,0.02565351967810871,0.02146536710985834,0.023007498746213283,0.023139150246357786,0.025504345234069813,0.021791217291761037,0.02216367848610161,0.02158772170622645
actor,0.03493063339208861,0.0346575627050759,0.031779690611748686,0.042067518691690696,0.03436302456489291,0.022634660587880474,0.02203846588666843,0.022045941449195604,0.02512307755819974,0.02381084325347468,0.007490291022893142,0.020979254506087175,0.017923671640214307,0.015102731037658898,0.015580528163662073,0.02436984908785583,0.03179066212933446,0.023771661664813638,0.02024154174296287,0.019927859406346834,0.026866909505991517,0.021071565809652963,0.019418758858099947,0.020953632695561514,0.023002025651699644
doctor,0.03216171817425173,0.036505527800258536,0.03009118878357614,0.03436302456489291,0.042067518691690696,0.02112212503564891,0.021474000470098613,0.015675025123737595,0.022955077386343215,0.01906985905516157,0.0005035240662350365,0.015134794471047337,0.012402219928103829,0.01611220294416324,0.01726813536221484,0.022810203791651693,0.030691738059617633,0.024221420553109784,0.017413157728180206,0.02122630819714458,0.02355439231909775,0.016484687262422172,0.01498247047874288,0.01743620406778869,0.018325417218452864
dog,0.021458860224898076,0.024277396766150944,0.027446355463627933,0.022634660587880474,0.02112212503564891,0.042067518691690696,0.03914673672694756,0.009479560112711179,0.029076966432287,0.025413653972099024,0.01476144180566679,0.029349052618500144,0.025952528390762116,0.0234070126436871,0.020715989201641184,0.012637065670532886,0.01856924917523433,0.012824419135335007,0.00709751615182979,0.019565350739615347,0.013051091135143997,0.012177628162783505,0.007802411347911362,0.009577281718171654,0.01025193403287026
cat,0.020178056750181323,0.023674808696873675,0.02583328545142224,0.02203846588666843,0.021474000470098613,0.03914673672694756,0.042067518691690696,0.008189005229637919,0.03222983390679732,0.028365346149021017,0.015896325017926,0.0313835996451254,0.027819784756290638,0.02683214124848309,0.024450121381725497,0.014062083534595676,0.0192032380191603,0.014213946491428275,0.007869067447603816,0.01967344882868404,0.014059365152165892,0.013511715857417596,0.0090320204598998,0.01048852481115714,0.011103501478986713
horse,0.024261896906431917,0.02034260089972327,0.022380459487998685,0.022045941449195604,0.015675025123737595,0.009479560112711179,0.008189005229637919,0.042067518691690696,0.013389963161496939,0.015684078386916517,0.01986934033181105,0.011739820010871808,0.01017549659474852,0.0020003951177743826,0.002502451785511964,0.01057501123301699,0.016418771002915358,0.01124497242600423,0.005356364252261547,0.016503830189824778,0.013609683187269971,0.012442474472403691,0.006342036412297747,0.009718998760070152,0.01285466012013714
bird,0.024108175518885097,0.02305996496025246,0.022907120098951256,0.02512307755819974,0.022955077386343215,0.029076966432287,0.03222983390679732,0.013389963161496939,0.042067518691690696,0.03347276008394772,0.02282084134365417,0.03237753030559753,0.031868017801387004,0.027010058808059886,0.02832093864595249,0.017710422935384496,0.023085694351739294,0.011200556222302635,0.013713425642896751,0.0069937314105867066,0.018601368020190835,0.01986143427747549,0.015510835386382527,0.01763424785789898,0.01853666120525543
fish,0.022331295947835717,0.02195640704039283,0.02184608168905418,0.02381084325347468,0.01906985905516157,0.025413653972099024,0.028365346149021017,0.015684078386916517,0.03347276008394772,0.042067518691690696,0.025101428657089597,0.033347933565547105,0.03327190564186056,0.032699920576266375,0.03461195601173757,0.014353877480953799,0.020730753750707584,0.01630721379328265,0.011765647452498168,0.01758248693955356,0.019009437616684798,0.017689672960823355,0.012737704655081759,0.016085305695561027,0.01827192786615517
star,0.004277207401864928,0.002215297280803101,0.01598425336206415,0.007490291022893142,0.0005035240662350365,0.01476144180566679,0.015896325017926,0.01986934033181105,0.02282084134365417,0.025101428657089597,0.042067518691690696,0.027211597836746933,0.027802870399457943,0.021874542637016256,0.022736787389441158,0.00944143938265124,0.009734534195053351,0.006835650445706075,0.0072730996589755875,0.012200481507788932,0.011264052316969392,0.016339827386806276,0.00994528990915388,0.013088057272693378,0.015264088554343854
flower,0.018996006275538165,0.018213494879865937,0.023869294106040266,0.020979254506087175,0.015134794471047337,0.029349052618500144,0.0313835996451254,0.011739820010871808,0.03237753030559753,0.033347933565547105,0.027211597836746933,0.042067518691690696,0.02632417160324833,0.03029586425344065,0.02810679520050633,0.0156770244459841,0.01973640982259446,0.015618002938175352,0.011720002605936537,0.018882440749805766,0.018211934549571245,0.019288705589398533,0.013791918557527254,0.01594869677034499,0.01701479884541262
tree,0.015558643095116096,0.014851554432933258,0.020774458807313413,0.017923671640214307,0.012402219928103829,0.025952528390762116,0.027819784756290638,0.01017549659474852,0.031868017801387004,0.03327190564186056,0.027802870399457943,0.02632417160324833,0.042067518691690696,0.031135283411594838,0.033710515626861184,0.014033149290820668,0.01773071496447728,0.014538910614235706,0.01090729850645545,0.01627903604694762,0.017254772455843056,0.019578153531712612,0.013788041878450653,0.015447711670341539,0.016351428154800698
dirt,0.012429044792236332,0.015129543542290628,0.012921361607709174,0.015102731037658898,0.01611220294416324,0.0234070126436871,0.02683214124848309,0.0020003951177743826,0.027010058808059886,0.032699920576266375,0.021874542637016256,0.03029586425344065,0.031135283411594838,0.042067518691690696,0.0379123514027511,0.01137605351204355,0.015635734271123164,0.015582894262243557,0.008726785828689916,0.010803229608180455,0.016049611802081233,0.018260628000716456,0.013237309796242883,0.012645240026380133,0.012435223830054621
vegetable,0.013135768263306799,0.016100492695060493,0.01122039262704165,0.015580528163662073,0.01726813536221484,0.020715989201641184,0.024450121381725497,0.002502451785511964,0.02832093864595249,0.03461195601173757,0.022736787389441158,0.02810679520050633,0.033710515626861184,0.0379123514027511,0.042067518691690696,0.00976209235671014,0.015481174758829826,0.014945181501041908,0.008868868726176073,0.009474660458386588,0.017157649936218232,0.01761140180347308,0.012692254434697382,0.013490891776731358,0.014075264205640418
house,0.016439525508461096,0.019498888416499188,0.027419478377096854,0.02436984908785583,0.022810203791651693,0.012637065670532886,0.014062083534595676,0.01057501123301699,0.017710422935384496,0.014353877480953799,0.00944143938265124,0.0156770244459841,0.014033149290820668,0.01137605351204355,0.00976209235671014,0.042067518691690696,0.031019939634108977,0.015715557045788583,0.022220580839437412,0.010547772568381054,0.017454965487131376,0.026581480255169543,0.025088352715032614,0.019052462053497456,0.016254746879978486
