,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.03760534900626575,0.014282409369301904,0.012105216327624336,0.010767847946684023,0.015465154845596362,0.011575737660297562,0.009752868547759554,0.01706632550510099,0.01156462360277729,0.012261811941628356,0.015498457192342587,0.006342134172064862,0.00813667787543081,0.009126594134384915,0.005874711258361517,0.009554021432468154,0.010755248538518836,0.03315425863082236,0.011810829531064767,0.010114558273704458,0.0070798101991407306,0.014929010616860885,0.01206775548929383,0.004761461572482459,0.008035134743320595
teacher,0.014282409369301904,0.03760534900626575,0.03219319946265385,0.004783773698879945,0.02508094610297188,0.016249621493608403,0.015141929679859431,0.01250787755857637,0.012798747876923373,0.012764324043191937,0.013297558492150235,0.004371439907505131,0.006996225788770637,0.008879565568192395,0.009601823169144711,0.012365758077827974,0.031751252537166354,0.01196936792720495,0.015026983797566857,0.006938126611684279,0.006769739668557075,0.030721281765820924,0.0024518223737687167,0.00896810572914598,0.014482530153569446
student,0.012105216327624336,0.03219319946265385,0.03760534900626575,0.002095783509416048,0.022624380833113043,0.015097092338877925,0.013390010227596297,0.011053588169968223,0.011482826658100988,0.012309252573461164,0.012580429417169282,0.0032289184415608962,0.005804002826810893,0.007965242245088128,0.008871220513896723,0.011622842119700185,0.03339317139593618,0.009653892645024774,0.012859605682410593,0.005664100648148478,0.004872854438608659,0.03056107843947356,0.0,0.007768232269809071,0.013299439133415861
actor,0.010767847946684023,0.004783773698879945,0.002095783509416048,0.03760534900626575,0.013562394489219712,0.014258786425054515,0.011473562890918016,0.007933406892082055,0.00874203638276351,0.007412882126158399,0.004046069893618061,0.015318666034696973,0.01821562525701125,0.01704072316982258,0.0160694091958097,0.01325336810125521,0.005358287195715773,0.00682655813385653,0.009860498216424353,0.01755056256425239,0.032107292698260376,0.010034675627883426,0.027392929639649753,0.011894255614057339,0.013602689250088978
doctor,0.015465154845596362,0.02508094610297188,0.022624380833113043,0.013562394489219712,0.03760534900626575,0.013058905916277081,0.012136972919411744,0.012641778127540176,0.01498473020892211,0.007994135653994431,0.012481444424930516,0.004625787978947686,0.007835121284030893,0.008461473375606196,0.008174413602987672,0.009488336024485476,0.023802801636591653,0.014485627773563187,0.016975952888298743,0.008985513071273342,0.00809300110870852,0.024336302761791356,0.01313544953114312,0.004731148121781631,0.010821745890520557
dog,0.011575737660297562,0.016249621493608403,0.015097092338877925,0.014258786425054515,0.013058905916277081,0.03760534900626575,0.03432283477319033,0.00904572727720198,0.0101126542052665,0.012101110225878911,0.01010610754140125,0.010422258289130626,0.010286709986587143,0.00948454978653147,0.019486388981093453,0.03311537143500867,0.012882592903561647,0.009978709937174184,0.02225746434600279,0.011102281627587716,0.017288595148272273,0.017269411896461462,0.015127206894861054,0.027930889589772946,0.028939358711713138
cat,0.009752868547759554,0.015141929679859431,0.013390010227596297,0.011473562890918016,0.012136972919411744,0.03432283477319033,0.03760534900626575,0.010228450978763504,0.009720566800147153,0.011634330434930656,0.008481579441689861,0.008505181561756822,0.009413629873421984,0.008932962910075243,0.018159321417435488,0.03195149683561338,0.0116392642022696,0.008059936685762992,0.02311174007226393,0.008791285283051852,0.014722082353490224,0.016133946439088685,0.011844255220901587,0.02799395106742498,0.028893058974812008
horse,0.01706632550510099,0.01250787755857637,0.011053588169968223,0.007933406892082055,0.012641778127540176,0.00904572727720198,0.010228450978763504,0.03760534900626575,0.011039035308907628,0.014758756139954275,0.005494600230237359,0.014354628835904559,0.014759339615335987,0.013730850507230757,0.007280764416831356,0.009168032206534126,0.010358566382990951,0.017553539667244756,0.01611506933506204,0.012696357258175004,0.010981346543385999,0.006164134539648897,0.0077292574141571355,0.011505344450637296,0.010399281327799336
bird,0.01156462360277729,0.012798747876923373,0.011482826658100988,0.00874203638276351,0.01498473020892211,0.0101126542052665,0.009720566800147153,0.011039035308907628,0.03760534900626575,0.031461488363057455,0.012282451549757344,0.01852986504850395,0.022522331086178498,0.021339687359624722,0.007671368820128744,0.01026423729643515,0.010791917710407294,0.010567595019330085,0.01448960351999853,0.020758989047564562,0.011601319980589189,0.012884013452366627,0.010250906747854623,0.010637880635407299,0.011237708329532466
fish,0.012261811941628356,0.012764324043191937,0.012309252573461164,0.007412882126158399,0.007994135653994431,0.012101110225878911,0.011634330434930656,0.014758756139954275,0.031461488363057455,0.03760534900626575,0.01056203472376687,0.017675995266995658,0.020070741878217096,0.019373064742021995,0.012555688519123705,0.011608630682047698,0.013390693826079051,0.009777595737986308,0.015136055971197347,0.020971622112407023,0.009566292236756414,0.017306790691753917,0.010296260246837368,0.009374071826711648,0.01293572115055567
