,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.03600187061641849,0.01919420055456643,0.018818734613890806,0.012711127643908273,0.020912329351978287,0.007803658496973984,0.0065408069487975055,0.0050561418146246595,0.013718323162757298,0.008380795568383784,0.014725596962143931,0.008926457582711808,0.010455551188272648,0.010808064758853934,0.010025274862508152,0.006682214552939686,0.019836850966166716,0.007867706029601542,0.014319334683284009,0.00883127015723149,0.013473209424668706,0.012960464992099824,0.0121598407643617,0.0013942386189592232,0.011019620651382522
teacher,0.01919420055456643,0.03600187061641849,0.033744712090090834,0.012827862028928608,0.021735106157213014,0.012414920060966311,0.011803424337289599,0.008559909855051083,0.011508928122394037,0.007136877221502129,0.010601203725911747,0.014892717724632333,0.015547383023569106,0.015092611817970853,0.014027300748015996,0.00999523062919129,0.0343472199062449,0.004361867997958159,0.0029614368108916087,0.006964941822869098,0.01217791398115451,0.013664447887337568,0.00887923328867839,0.010416924894710789,0.016343417470372365
student,0.018818734613890806,0.033744712090090834,0.03600187061641849,0.012452262155542248,0.02127777759560398,0.01164444919084958,0.011190799603349493,0.007968987035040304,0.010328058301875862,0.0060324345868781395,0.00978071789632836,0.014531385416857903,0.015352604930743082,0.014703067747305992,0.013647971652607262,0.008830735972788072,0.03427206182873639,0.0032936596133784496,0.002099207235201281,0.0045739218501469545,0.011678139006123314,0.012990437624751765,0.009089412467038226,0.009954243572449239,0.01566394154042407
actor,0.012711127643908273,0.012827862028928608,0.012452262155542248,0.03600187061641849,0.01573302843542739,0.008483977512814586,0.0072395518576816205,0.0016764254544151744,0.006328948074108089,0.003092071899560407,0.007872813391267521,0.004950840437056656,0.005753304006968395,0.006625869732910815,0.004798177400914271,0.013078909259289943,0.013798573339237931,0.012817194737350854,0.0072474727086978274,0.01606209783359793,0.033937672414497286,0.02907643968123326,0.02924340050371876,0.00940778443452777,0.011863597582869891
doctor,0.020912329351978287,0.021735106157213014,0.02127777759560398,0.01573302843542739,0.03600187061641849,0.011732606023613524,0.01203121505950595,0.006940850268706663,0.011220994434061247,0.007565916709654761,0.010695912751514679,0.011798794839223654,0.013010659849580889,0.013233126768312325,0.012306285643386615,0.01181101512145959,0.02182798562698486,0.0042031380474385205,0.01119979121681186,0.008290944295022092,0.017328432072944308,0.017054907273055423,0.016009272640727868,0.0039244799658176635,0.013999185551600679
dog,0.007803658496973984,0.012414920060966311,0.01164444919084958,0.008483977512814586,0.011732606023613524,0.03600187061641849,0.03308613365540384,0.027547639944762843,0.021221158684306508,0.019877566087060126,0.018366065921130235,0.02765562458053597,0.029449543922979448,0.029790370077540883,0.026434144737523507,0.014990573964037066,0.012337113095953825,0.015325607996437528,0.011624652131335556,0.010899572019936764,0.008677310544797263,0.009818064080822017,0.008856244165314525,0.011757687691372216,0.016722397363619624
cat,0.0065408069487975055,0.011803424337289599,0.011190799603349493,0.0072395518576816205,0.01203121505950595,0.03308613365540384,0.03600187061641849,0.02765412256791302,0.01949584278868957,0.018041502370955555,0.016552719029814977,0.02550818337971337,0.027496140091671888,0.027868592351266548,0.024971534867873353,0.014216881018013286,0.012030504726177126,0.0150630886574009,0.010558570029562429,0.010916464313570236,0.007412828575591411,0.008729840009464012,0.00654978486597893,0.009783789233592036,0.015203983025574984
horse,0.0050561418146246595,0.008559909855051083,0.007968987035040304,0.0016764254544151744,0.006940850268706663,0.027547639944762843,0.02765412256791302,0.03600187061641849,0.01606092275783466,0.01699489924326178,0.014118082016451084,0.027469955073250785,0.02884906091534814,0.027851326023471623,0.02656509893382828,0.011672197732871457,0.008384092532348706,0.0117729027595381,0.008891755251133487,0.00633671132756904,0.0016938941732137364,0.0024166146591428003,0.00011604209605794308,0.008301762297979492,0.011294847136226985
bird,0.013718323162757298,0.011508928122394037,0.010328058301875862,0.006328948074108089,0.011220994434061247,0.021221158684306508,0.01949584278868957,0.01606092275783466,0.03600187061641849,0.022071238962799743,0.0322123457401583,0.01833936252965382,0.01953421014296413,0.02130762422945935,0.01686585876709026,0.007442648028433713,0.01223580309695202,0.0048038031114917105,0.015951341847111375,0.0031432050165639686,0.0073797361469682375,0.009084378646916285,0.008390895056203749,0.0143754701219714,0.016960811912675563
fish,0.008380795568383784,0.007136877221502129,0.0060324345868781395,0.003092071899560407,0.007565916709654761,0.019877566087060126,0.018041502370955555,0.01699489924326178,0.022071238962799743,0.03600187061641849,0.02372560600900308,0.021990841650240775,0.021519661896746974,0.02233458899809916,0.021039326022333937,0.008777405469456469,0.0066873988915378095,0.004960731861691537,0.01743601541036735,0.003435190147666807,0.003470778607276487,0.003820708834215522,0.002148852680085786,0.01099233336361223,0.014993222531737741
