,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.049048900718485985,0.03245781121115028,0.028589899597037626,0.002718034812006491,0.035129074982348726,0.022835872820272322,0.020456566738530458,0.012854298960254501,0.027980465210522252,0.03585745833582078,0.023497210878225885,0.026755848385052492,0.025002809914335105,0.02416883468586107,0.01514431280649843,0.024571567053038923,0.029854663234918175,0.04320576288827267,0.004187802383424151,0.027780090438455536,0.004444502070356335,0.0208388358983503,0.02807819248067297,0.004949340643248833,0.0077403956457014825
teacher,0.03245781121115028,0.049048900718485985,0.04313235858887961,0.02992053398522067,0.030643201271094565,0.029178349700413744,0.03332155688114513,0.029719183790664936,0.023501702599714097,0.02846530228262317,0.018950534711502123,0.031718114330459346,0.026258738604925853,0.024396852353534934,0.021833872508048035,0.03754927174683836,0.044425734303833245,0.03403036314985525,0.026664382521964285,0.03210734890441138,0.031053775136437332,0.04251072609769193,0.03627268418706629,0.0310542909725349,0.03231191890100191
student,0.028589899597037626,0.04313235858887961,0.049048900718485985,0.03222054951137036,0.0292563644063407,0.03210674126230332,0.036455290882805025,0.03267860358978944,0.025533527460144465,0.029739482359478504,0.019784163014356596,0.034690933153927773,0.02886559938085911,0.02671635320293135,0.02528395799823456,0.0421988411231404,0.04651315113413656,0.03180396151851863,0.02922520384350931,0.03582627186813196,0.033448364098521234,0.04228536507335387,0.033866561298297015,0.03185774543296386,0.03219180501519907
actor,0.002718034812006491,0.02992053398522067,0.03222054951137036,0.049048900718485985,0.01970934198900423,0.02575177579653135,0.025842001323912504,0.030907618154511603,0.018156026455560685,0.017724209111805667,0.005678272281261915,0.025465453006347602,0.019929812087612506,0.017724846592258522,0.017790039597542953,0.03222690433301889,0.03130034936359688,0.0076597945297488465,0.028880055673317185,0.02686224071550178,0.04677250106435478,0.03532639312403687,0.03082449300632338,0.04287055143250928,0.04324630082633974
doctor,0.035129074982348726,0.030643201271094565,0.0292563644063407,0.01970934198900423,0.049048900718485985,0.02504785829915769,0.025694308241718287,0.020123652543184982,0.027548750159710828,0.026254689286793885,0.019443311934256368,0.024745544903705712,0.0277857190484898,0.025854510122840024,0.02298220358512181,0.027040995448576646,0.028085100869105865,0.03617938262129296,0.018785086500950184,0.025539182546799377,0.019341549462204236,0.025736060486677884,0.02427820730428498,0.021494112693173036,0.01965856356511455
dog,0.022835872820272322,0.029178349700413744,0.03210674126230332,0.02575177579653135,0.02504785829915769,0.049048900718485985,0.04026657124472673,0.020502918154331612,0.02130406010919962,0.024533870976179938,0.024019477272857307,0.04484290003740335,0.028122274544275853,0.02393031664952382,0.0363499301945877,0.037151098620806386,0.03027620318873525,0.026586058149629624,0.013234804237278484,0.04573364179045204,0.024079914804403052,0.03000366300441653,0.027503685723260955,0.02784948527558555,0.021697652323406577
cat,0.020456566738530458,0.03332155688114513,0.036455290882805025,0.025842001323912504,0.025694308241718287,0.04026657124472673,0.049048900718485985,0.01991000595229628,0.030629146393769756,0.02915536412479609,0.02145425361134517,0.03955240080005678,0.036008948349734664,0.03291949852181028,0.03611806110240248,0.041764574180052146,0.03467532841850522,0.025506391138325816,0.029292681735279862,0.039802358494960846,0.02359161546134771,0.0321363051574306,0.029924672194484043,0.02774749922121591,0.02164754043413512
horse,0.012854298960254501,0.029719183790664936,0.03267860358978944,0.030907618154511603,0.020123652543184982,0.020502918154331612,0.01991000595229628,0.049048900718485985,0.012254890740667775,0.029389210591780072,0.021493136846771524,0.02245730390403189,0.012875628337750925,0.010325489563246429,0.011266137764707494,0.028836607233252515,0.03274518033590369,0.01807092206933523,0.026397690351418413,0.02319073979481021,0.03308848900151416,0.026752909162578713,0.01897379154898149,0.022905379949163494,0.020821897217526034
bird,0.027980465210522252,0.023501702599714097,0.025533527460144465,0.018156026455560685,0.027548750159710828,0.02130406010919962,0.030629146393769756,0.012254890740667775,0.049048900718485985,0.030118621013902926,0.033055221409971663,0.01975473799529463,0.044897478384089716,0.04380669872471006,0.04300247948852375,0.028747178024565702,0.022682964522776346,0.03223570221780105,0.028126407838948337,0.021750179875521393,0.016425420333754832,0.022013371131802226,0.019861527931124594,0.019803772756025833,0.013908150390220815
fish,0.03585745833582078,0.02846530228262317,0.029739482359478504,0.017724209111805667,0.026254689286793885,0.024533870976179938,0.02915536412479609,0.029389210591780072,0.030118621013902926,0.049048900718485985,0.029778243415457904,0.02361201633573801,0.028773398824997087,0.027961507501251686,0.02533966873745061,0.032584565030503186,0.027656191103240847,0.04136972266728542,0.02057344060430549,0.026205045562883084,0.020032482266091285,0.028965785572715494,0.023291017990318647,0.021547099533197504,0.024687056894447165
