,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.03874322074381573,0.029825140682737124,0.02817162217681808,0.03023843703744666,0.028653124495003013,0.009030654687223923,0.009073258150851412,0.0125457831572551,0.009787883472096137,0.014187551754287667,0.008146770547231237,0.009096902849685218,0.009297193738515588,0.011300966962312278,0.009969357794174155,0.02023955705954469,0.028143148853045946,0.027294339468719148,0.0065902050429755415,0.016967856280211673,0.029203670160695482,0.0283475156491325,0.02467731471000294,0.019018943187966625,0.019969289191678213
teacher,0.029825140682737124,0.03874322074381573,0.03482159753765662,0.02971116612883739,0.032889049663946845,0.007170396033052855,0.007861182843372744,0.012414707932160464,0.008242265628829803,0.011570746673217561,0.0065576014127007795,0.01157688928271548,0.011499888689093199,0.01243393001250338,0.013583206424699307,0.02840245348336782,0.03282526017622434,0.028418270583787725,0.011441088817025578,0.02349956126970952,0.028413147912732237,0.029238329604677066,0.019589189911351324,0.023095229366943054,0.023104860852740466
student,0.02817162217681808,0.03482159753765662,0.03874322074381573,0.027454333815719614,0.02968501839990942,0.007890886625452304,0.00792946593879005,0.01114249741832785,0.007742627981474039,0.011482023072924202,0.005124803204916865,0.012442599841928713,0.013099107973458066,0.013560289894636358,0.011069546257756545,0.022449184485956543,0.03543677370398305,0.023856836927507438,0.004401520529909844,0.017233967656359667,0.026371535791286697,0.027552190242602744,0.022620954534476122,0.024430015431730977,0.02521139325538374
actor,0.03023843703744666,0.02971116612883739,0.027454333815719614,0.03874322074381573,0.029473289163650718,0.006325357089239092,0.00654274865879257,0.01088241929202588,0.007887666752583341,0.012340217721679501,0.005766851988530414,0.009446641580418802,0.010102726030679944,0.010421717947480827,0.008355843210438325,0.022341854760010285,0.026019678479011064,0.02561562136949844,0.007210775984500546,0.019055651809087977,0.036066788919702185,0.03373005451922257,0.013912618629315403,0.02026994545309036,0.020106171607141062
doctor,0.028653124495003013,0.032889049663946845,0.02968501839990942,0.029473289163650718,0.03874322074381573,0.006616586206413741,0.00690668597696676,0.013345225457044144,0.009483862195340923,0.010669840052541648,0.007370720090215797,0.010489178632851613,0.009986080191196761,0.011281106679020797,0.010862081894178605,0.02707391291936579,0.02862201290344571,0.03032208689851624,0.012432505279335006,0.02337366806572795,0.027931705095113883,0.028721613327856076,0.015058557153654634,0.02000982657375123,0.01941380484515352
dog,0.009030654687223923,0.007170396033052855,0.007890886625452304,0.006325357089239092,0.006616586206413741,0.03874322074381573,0.036709896669069625,0.03017562816477773,0.02337995912522973,0.008633422024849676,0.019448452595975087,0.0213847399388208,0.023752675780870112,0.026083548504512485,0.023880547840117373,0.00996036971989422,0.008282129148393238,0.0076254096305332225,0.017378165667544028,0.016229588172642813,0.005752232751575111,0.00525846582363329,0.005636798498658627,0.004393523061076182,0.005422057732266089
cat,0.009073258150851412,0.007861182843372744,0.00792946593879005,0.00654274865879257,0.00690668597696676,0.036709896669069625,0.03874322074381573,0.02960456738111246,0.023380747617266107,0.007947415589281116,0.019550307385399004,0.02235738690053646,0.023837025132104058,0.025528292762781082,0.025880985238464348,0.010384957884112325,0.00788521376726135,0.008277562187415752,0.016831356960940846,0.01691861590172718,0.005902630900541141,0.005536308704166881,0.00475384429383012,0.0035189668915117586,0.004584872330780955
horse,0.0125457831572551,0.012414707932160464,0.01114249741832785,0.01088241929202588,0.013345225457044144,0.03017562816477773,0.02960456738111246,0.03874322074381573,0.02687022217751583,0.01640002191038433,0.02094995650587973,0.02160986783749577,0.0265658697008546,0.02791176075535996,0.02440442148375664,0.013871326911621965,0.010998289106794713,0.012829284366835347,0.02668799280072676,0.019761843005227188,0.010424887676177125,0.010311472940709374,0.00791040420132465,0.007247604276519763,0.007418063291972692
bird,0.009787883472096137,0.008242265628829803,0.007742627981474039,0.007887666752583341,0.009483862195340923,0.02337995912522973,0.023380747617266107,0.02687022217751583,0.03874322074381573,0.012500901216830465,0.02960937201191933,0.018592667370051694,0.018048540607281,0.019041245369201636,0.017370287349853197,0.010367149026340922,0.008741793723147439,0.010651199506283553,0.015672835656063325,0.015789018067952625,0.005696418239921099,0.0059997566703528515,0.0018396357732778992,0.0060971038676097475,0.005051015202038003
fish,0.014187551754287667,0.011570746673217561,0.011482023072924202,0.012340217721679501,0.010669840052541648,0.008633422024849676,0.007947415589281116,0.01640002191038433,0.012500901216830465,0.03874322074381573,0.011963656732713275,0.012630180168531614,0.014408166199623339,0.013481660888855908,0.01463094331461377,0.010298885228901444,0.011147504027115805,0.01051813834484236,0.018055329967135793,0.011182544234388705,0.011008301710826132,0.012028259906429431,0.007417150527107244,0.007296763149941231,0.0068340030120525655
