,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
star,0.4430035036483604,0.5483569092993568,0.5276284563174336,0.2515761934298839,0.23006263495659596,1.2650811694900135,1.2919236308784603,1.5654531522599326,2.5648773787833443,1.666462797547405,5.940101664468986,2.1154745507744965,2.3983453815354663,2.1408530987525864,1.7989975001260505,0.33352701495204995,0.4776253530605217,0.29462325130542166,0.8494266587903972,0.7459720268755283,0.30958503652619407,0.2479275118085107,0.2869366752357858,0.24093466617372217,0.293566407676106
flower,0.9017274587994994,1.2444319302729512,1.3134906980363956,1.0596710863687129,0.9123034758214773,2.8920852245978494,2.800733652852919,2.4747469031251708,2.7339339774178635,2.5319203927048792,2.1154745507744965,5.940101664468986,5.060719818926999,4.933743963032005,4.266927510012796,1.4119741055038832,1.0784410263727215,0.6321136030933897,1.0308813142836737,3.1748697570464692,1.0410709416639017,1.0509143165856298,0.9075133551218878,0.9079422811457609,1.033837152456954
tree,0.945985452390051,1.164739439871764,1.1920961413020135,0.989364134063039,1.0464559962173472,2.8534620461601934,2.8185311714302888,2.4307069496289175,3.0659286212787835,2.4707194294201154,2.3983453815354663,5.060719818926999,5.940101664468986,5.104311090344026,4.248523403595482,1.409138961434193,1.0771097492743813,0.6566763124387338,1.0798011736157704,2.875400006114333,1.1223490175876998,1.0727496318275147,0.9679262236782485,1.0541281211258435,1.116362192203499
dirt,0.7421128261520531,1.0309845946376675,1.0568730056983338,0.8498137170712935,0.9001092267643345,2.751493145498957,2.7448999792245456,2.284370700005427,2.754486976402057,2.7097111011546664,2.1408530987525864,4.933743963032005,5.104311090344026,5.940101664468986,4.475213973617189,1.342248055738571,0.9554179502740258,0.5064316051973432,1.0633123559942383,2.63349916438404,0.848259585138194,0.9198447867963278,0.8533828951218925,0.8001736346769532,0.9017287779519885
vegetable,0.8632543336062871,1.1546829235672478,1.1282463897369805,0.6809938362355131,0.9100411402264893,2.720571314762098,2.663623459131103,2.083679743852201,2.394044696095201,2.2942609975789607,1.7989975001260505,4.266927510012796,4.248523403595482,4.475213973617189,5.940101664468986,1.463089829848665,1.0091191086703089,0.536392932986004,1.1700290617326938,2.357386469790394,0.6953756989771787,0.7050886086187605,0.805185445903865,0.7736428619209476,0.7888615901141491
house,2.291263445098682,2.531201297281649,2.6004432377607296,2.0887071102969514,2.0785467846826347,1.604164140291984,1.5590704316878248,1.1058965134344096,0.8413451694871139,0.8526704428773947,0.33352701495204995,1.4119741055038832,1.409138961434193,1.342248055738571,1.463089829848665,5.940101664468986,2.693623407107643,1.9974069739211038,2.231654665796711,2.172541216083586,2.0760260373892727,2.3549630296546855,2.0309317281764407,2.627137036684571,2.4579569736251714
school,2.9309915658244305,5.37675525408604,5.351172636482967,2.4495574079575264,3.821681785555552,1.3752976931218386,1.349280285617578,1.106531866829852,0.925139793563813,1.0731528286766048,0.4776253530605217,1.0784410263727215,1.0771097492743813,0.9554179502740258,1.0091191086703089,2.693623407107643,5.940101664468986,2.1724425363064572,2.1747211721812088,1.8794835406757522,2.2901298801494008,2.9796736650842313,2.3809422470330417,2.5496404181214647,2.34340993472491
factory,2.6424713243860913,2.152579700444843,1.9243929597884908,1.1103674368951186,2.0298209934535665,0.8119509819842272,0.849136668882228,0.8343340348342976,0.6579573039392027,0.8759491192745411,0.29462325130542166,0.6321136030933897,0.6566763124387338,0.5064316051973432,0.536392932986004,1.9974069739211038,2.1724425363064572,5.940101664468986,1.6387971629938924,1.8303084656489188,1.2580978537270386,1.5962554336510397,1.2877176808222894,1.5286445467638683,1.2098699659467989
station,1.7922603637178325,1.8973808141187658,1.8370552825899058,1.2501529720531654,1.7690587847796508,1.422281026598084,1.4451391535523417,1.6336861038094312,1.210750243950913,1.1283406911275597,0.8494266587903972,1.0308813142836737,1.0798011736157704,1.0633123559942383,1.1700290617326938,2.231654665796711,2.1747211721812088,1.6387971629938924,5.940101664468986,2.165243208745075,1.2514685434913972,1.285562450551474,1.3587673349418958,1.4184959672637163,1.4352853482218937
park,1.6594877824119731,1.7455750533429166,1.7846213991364301,1.4156841593335094,1.7190518805421762,2.1949701771219754,2.0480207136939965,1.668579090243686,1.7102574809442104,1.4848794058233146,0.7459720268755283,3.1748697570464692,2.875400006114333,2.63349916438404,2.357386469790394,2.172541216083586,1.8794835406757522,1.8303084656489188,2.165243208745075,5.940101664468986,1.322512275099159,1.4971371350934795,1.2957090705777017,1.2178751950853162,1.3588163267940765
movie,2.0561812201541305,2.6004703876350606,2.467076484194716,4.544600215237579,2.202942765814479,0.618378067305845,0.5721518563014143,0.6739064972886569,0.4361143814352253,0.34283841126323167,0.30958503652619407,1.0410709416639017,1.1223490175876998,0.848259585138194,0.6953756989771787,2.0760260373892727,2.2901298801494008,1.2580978537270386,1.2514685434913972,1.322512275099159,5.940101664468986,3.4677893484192444,4.501120168676757,3.2087499205332355,4.032617189361001
book,2.1157613995798332,3.0716949137040395,2.9992125491508936,2.7877500941444397,2.625280586095818,0.8948265551931911,0.8914027753631201,0.8002900386645905,0.560721704537773,0.7238406158798621,0.2479275118085107,1.0509143165856298,1.0727496318275147,0.9198447867963278,0.7050886086187605,2.3549630296546855,2.9796736650842313,1.5962554336510397,1.285562450551474,1.4971371350934795,3.4677893484192444,5.940101664468986,3.1281159506986604,3.0840114680264747,3.339736204190155
music,2.156261893464787,2.518762516966747,2.570798014663632,3.620524718017532,2.1365951275559514,0.6057429433793176,0.5320491270768899,0.5235715821140265,0.4415434044920279,0.38766511589062413,0.2869366752357858,0.9075133551218878,0.9679262236782485,0.8533828951218925,0.805185445903865,2.0309317281764407,2.3809422470330417,1.2877176808222894,1.3587673349418958,1.2957090705777017,4.501120168676757,3.1281159506986604,5.940101664468986,3.302874180734408,3.647786437679712
PC,1.996502858955602,2.559743165570354,2.661304416536148,2.4870841655654363,2.020724722181425,0.725252425386591,0.6203563169450974,0.5295841273732922,0.5237802275452732,0.5076574698687013,0.24093466617372217,0.9079422811457609,1.0541281211258435,0.8001736346769532,0.7736428619209476,2.627137036684571,2.5496404181214647,1.5286445467638683,1.4184959672637163,1.2178751950853162,3.2087499205332355,3.0840114680264747,3.302874180734408,5.940101664468986,4.666543015739417
TV,1.9512447286207721,2.391847076030418,2.453516603274964,2.9987633939917617,1.8797493586360725,0.725768880028557,0.675480049122163,0.5046713345277218,0.4286528540631729,0.4385940235401329,0.293566407676106,1.033837152456954,1.116362192203499,0.9017287779519885,0.7888615901141491,2.4579569736251714,2.34340993472491,1.2098699659467989,1.4352853482218937,1.3588163267940765,4.032617189361001,3.339736204190155,3.647786437679712,4.666543015739417,5.940101664468986
