,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.04153728321067261,0.026285321256519417,0.030217322712537888,0.022568661694144183,0.028559738744170234,0.009914362805147924,0.01123592695004217,0.010710871789295494,0.010051796307490944,0.009100987393583407,0.008519077420303334,0.007347286208236242,0.007911019783967889,0.006574718700055798,0.005304320711939092,0.03132685111478143,0.025246573120598415,0.029839390318885703,0.03645767588854788,0.02891718575654658,0.022541379667640644,0.02480105070849661,0.023937575913823107,0.013702357349643125,0.010180112152565958
teacher,0.026285321256519417,0.04153728321067261,0.03697770122973443,0.02558890572512568,0.03680956954034793,0.010377341566958718,0.011739519549990807,0.01083040595374523,0.009619232825793154,0.00841761648141997,0.007052878061718906,0.006296497479886767,0.006759880099672683,0.0054293143554788245,0.004055378699631074,0.024859551232393143,0.037755180371846636,0.02581609643875901,0.024573152548727998,0.02863306470674067,0.024985263313397735,0.031868619689489196,0.025460929682563797,0.010681036687957245,0.007247463326384727
student,0.030217322712537888,0.03697770122973443,0.04153728321067261,0.025799939359484134,0.035134081806802366,0.014723092416697024,0.01598443456931041,0.015143455729115442,0.015090882648903209,0.012252946186955934,0.0134676637266278,0.012197231896037386,0.012927339400726861,0.011129997334878607,0.009925825623329734,0.02663602975540217,0.03660585703338245,0.02673987479172267,0.029374073580297345,0.03398007172169619,0.02481065289763569,0.033973346044338666,0.026116576741193907,0.016342686457872284,0.012829389168085202
actor,0.022568661694144183,0.02558890572512568,0.025799939359484134,0.04153728321067261,0.023676530173777605,0.014808527338462548,0.01611810863414215,0.014770854334152709,0.01663612870668026,0.012573032669371667,0.01585108007671732,0.012862409007975091,0.014315021715267367,0.011382629361327484,0.010161266930583161,0.016838138677879,0.024966798128595404,0.01512258983031559,0.024688251976323128,0.015702087250465853,0.03883022266288766,0.0252927027083825,0.038840058706753534,0.019388621544381136,0.01592038869018684
doctor,0.028559738744170234,0.03680956954034793,0.035134081806802366,0.023676530173777605,0.04153728321067261,0.01206477919339755,0.013409718021272093,0.012670916569721656,0.011660678096491985,0.010532458413498782,0.009325959271001022,0.008498970249340786,0.008982816695802615,0.007650239230436666,0.006294403677631309,0.02922564234621372,0.035141553098842225,0.02921650898589603,0.026077545743379536,0.028980910974334105,0.023488849003183748,0.02939173447759237,0.024068940727799703,0.012753986159599596,0.009371624207490756
dog,0.009914362805147924,0.010377341566958718,0.014723092416697024,0.014808527338462548,0.01206477919339755,0.04153728321067261,0.04023285583479779,0.03383079601633873,0.02813981638654097,0.014948720164505148,0.026003155098522253,0.025992938508741553,0.026297911721446077,0.024966113845347707,0.025143290266651696,0.015000499965702623,0.019336467153680925,0.019115469993978132,0.018425169044524504,0.022266520289565057,0.014410421320226355,0.017244723328137892,0.015150661695302024,0.009055217804197692,0.00841657097963347
cat,0.01123592695004217,0.011739519549990807,0.01598443456931041,0.01611810863414215,0.013409718021272093,0.04023285583479779,0.04153728321067261,0.033593537691567706,0.02780245156733937,0.015324629319944615,0.025743531119529338,0.025751322307643557,0.026161928209096914,0.02469654432022499,0.02486043237205952,0.016263011300346283,0.02064371737322921,0.02050257086039963,0.019769518857155624,0.02360010230793299,0.0156541825821634,0.01846882314753955,0.016384887678004032,0.009838832207224223,0.009107382928440724
horse,0.010710871789295494,0.01083040595374523,0.015143455729115442,0.014770854334152709,0.012670916569721656,0.03383079601633873,0.033593537691567706,0.04153728321067261,0.033835962344629836,0.023899048661786246,0.030016168505340633,0.03386779482216514,0.033058679120423054,0.03245335500404233,0.03174272203851511,0.016471103251028026,0.02029575068610934,0.01861912429957018,0.018623935313951415,0.021225960465798947,0.014842578928455193,0.017451126378895697,0.014562677925851367,0.010142435566537975,0.010184115844584674
bird,0.010051796307490944,0.009619232825793154,0.015090882648903209,0.01663612870668026,0.011660678096491985,0.02813981638654097,0.02780245156733937,0.033835962344629836,0.04153728321067261,0.02799646752839614,0.03814057702908832,0.03501697468784396,0.036894535485387285,0.03449150337804459,0.03321144087424459,0.018330501561552213,0.020231350941928274,0.015876262058802697,0.01810199129808329,0.021422097603184954,0.018195782199616865,0.01994828997269715,0.01792704158823924,0.014059449788777875,0.014639521919473559
fish,0.009100987393583407,0.00841761648141997,0.012252946186955934,0.012573032669371667,0.010532458413498782,0.014948720164505148,0.015324629319944615,0.023899048661786246,0.02799646752839614,0.04153728321067261,0.026847164768582933,0.02925063613503457,0.03012039917404914,0.0297638912750348,0.028683275085092143,0.01635438251541896,0.01765404539041244,0.013982302042975715,0.015050427323576518,0.014160350677135614,0.014520156613223374,0.014842725708638788,0.012584375425490572,0.010618181036798659,0.012812050733734232
star,0.008519077420303334,0.007052878061718906,0.0134676637266278,0.01585108007671732,0.009325959271001022,0.026003155098522253,0.025743531119529338,0.030016168505340633,0.03814057702908832,0.026847164768582933,0.04153728321067261,0.03468573557015619,0.036995247223988295,0.03461497420715472,0.03381668400452617,0.015775908260684958,0.016312423719567783,0.010088635836227614,0.014124738945645022,0.018667350324742364,0.018410983276809213,0.02040802545459004,0.018372404287101064,0.01764661239044822,0.01882118041749877
flower,0.007347286208236242,0.006296497479886767,0.012197231896037386,0.012862409007975091,0.008498970249340786,0.025992938508741553,0.025751322307643557,0.03386779482216514,0.03501697468784396,0.02925063613503457,0.03468573557015619,0.04153728321067261,0.038856419541628856,0.040064986940164346,0.038953860100008064,0.014125411155404,0.016209038730777555,0.010816303428699908,0.014007166006350383,0.017266040061228553,0.014233362255685646,0.016526734829243075,0.013725384728996873,0.01224735614817796,0.013355982211437249
tree,0.007911019783967889,0.006759880099672683,0.012927339400726861,0.014315021715267367,0.008982816695802615,0.026297911721446077,0.026161928209096914,0.033058679120423054,0.036894535485387285,0.03012039917404914,0.036995247223988295,0.038856419541628856,0.04153728321067261,0.03857470239365009,0.037388905001170814,0.015355719718772254,0.0167316904468741,0.010910964941421186,0.014500055748044346,0.018015732308577496,0.016276311547939376,0.0182037067080041,0.015793505994808176,0.014379109193665186,0.015707875282840972
dirt,0.006574718700055798,0.0054293143554788245,0.011129997334878607,0.011382629361327484,0.007650239230436666,0.024966113845347707,0.02469654432022499,0.03245335500404233,0.03449150337804459,0.0297638912750348,0.03461497420715472,0.040064986940164346,0.03857470239365009,0.04153728321067261,0.03961175260756539,0.012905365993829257,0.015059896938666311,0.00968866354431032,0.012822917020329089,0.015634911993693233,0.01268288244105573,0.014918575630600905,0.011945474503580002,0.010655383968040985,0.011961822005861149
