,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.046044768767054184,0.02545256917177765,0.02221152849803396,0.024542075721956314,0.02538546378834183,0.023622877776390022,0.02193365087462662,0.02434144908362025,0.023575637438320373,0.020962906065719784,0.025585837105337756,0.024550609987529264,0.02839186386263169,0.026824110317747826,0.025578490499241602,0.03356877804300969,0.023169644638680455,0.0351986004861197,0.029105540815863095,0.025358882415985672,0.028053143656936102,0.028163258580460124,0.027180377464956877,0.029591470956516774,0.029566266264494535
teacher,0.02545256917177765,0.046044768767054184,0.041461190411761106,0.024057408929983017,0.04061606426327378,0.023528179977201188,0.022907759795871285,0.018596022577790583,0.02297385594967789,0.024756343615691078,0.01912000441671759,0.0243120802010565,0.025899732909518337,0.02586626696918858,0.022448355703776113,0.03559750456649025,0.042747679502174986,0.027418098065949373,0.016797301464355055,0.024578268822316174,0.03201859333238515,0.03999795913882048,0.030761287117415947,0.03283442523482909,0.032800724660103406
student,0.02221152849803396,0.041461190411761106,0.046044768767054184,0.020628215143755523,0.038317298635665374,0.020475374669940406,0.01916279313380102,0.016701635906919348,0.019046991599218847,0.022679206203710608,0.015401077741325781,0.022930463461616143,0.024781723959779546,0.023763107438381684,0.021317427396418447,0.03265002865254292,0.04324866036660301,0.026131021263183913,0.014081963939869206,0.022145074057809255,0.029819661628084835,0.03661702511885923,0.028986538136865463,0.030569246759799676,0.030401068080868923
actor,0.024542075721956314,0.024057408929983017,0.020628215143755523,0.046044768767054184,0.026007722059381424,0.01895656241883872,0.018879916902022682,0.015377813798153697,0.025704706199469966,0.019655015285826635,0.02609835796020575,0.020796168483551602,0.020760717619138475,0.019936785891738678,0.019478404336041366,0.029421069578835186,0.02151212556793367,0.020799684261791327,0.013048338470442004,0.01986551794455945,0.02020076170966687,0.018383255167092955,0.020766043898560176,0.014456739347594887,0.014829589990916131
doctor,0.02538546378834183,0.04061606426327378,0.038317298635665374,0.026007722059381424,0.046044768767054184,0.021004652293148667,0.02049451362482419,0.01668912320999848,0.021694681033914674,0.02224746228648499,0.017685693372141202,0.022373659387116114,0.023972478213695112,0.02320655569070861,0.019986217302047842,0.03497053194589737,0.03956562936635111,0.02622143619746072,0.015824029941277042,0.02233390358081284,0.03346325359304317,0.03724836453029754,0.03189293080808625,0.032963094851255106,0.03392040594484229
dog,0.023622877776390022,0.023528179977201188,0.020475374669940406,0.01895656241883872,0.021004652293148667,0.046044768767054184,0.043919780666336734,0.019698029773970574,0.03154499498956741,0.026446210675535313,0.028169155688886668,0.03827091033293811,0.037661538133309164,0.037625948982807814,0.03535357590077054,0.02908702671653016,0.021451440902579576,0.025139853888420223,0.021483271229583035,0.04093168034259641,0.018383975110653754,0.027578750537199073,0.01416719192674161,0.020126022105106018,0.02134976641446196
cat,0.02193365087462662,0.022907759795871285,0.01916279313380102,0.018879916902022682,0.02049451362482419,0.043919780666336734,0.046044768767054184,0.019577638752507447,0.031469941104328006,0.025689485378443733,0.027984560096895032,0.036574358046554595,0.03610731875902296,0.03612922902336289,0.03362108119627266,0.02831934783814509,0.020617274791950666,0.02307255724150344,0.021157429721759154,0.039070911085828136,0.017125793299654433,0.026572677213191554,0.012660918805161694,0.01896567828751533,0.020348789707023595
horse,0.02434144908362025,0.018596022577790583,0.016701635906919348,0.015377813798153697,0.01668912320999848,0.019698029773970574,0.019577638752507447,0.046044768767054184,0.02456615592178537,0.018926018375712384,0.023778977825982157,0.02163562645638841,0.0192407596305707,0.018629519911612765,0.02258070340965936,0.02523954474315024,0.016514501027638545,0.019829580149227314,0.025321105246378116,0.020078374765197686,0.01500703902504302,0.0213068847304528,0.013593070969267165,0.013387550426716327,0.015602909393483987
bird,0.023575637438320373,0.02297385594967789,0.019046991599218847,0.025704706199469966,0.021694681033914674,0.03154499498956741,0.031469941104328006,0.02456615592178537,0.046044768767054184,0.025327627117445673,0.041727096533373864,0.03269929458340145,0.03313658843264311,0.03408193989170744,0.03161095058324944,0.029026490361881464,0.020332289843549147,0.020374789852316652,0.031182586112367735,0.03314698853853324,0.0208398365903064,0.024184225431890225,0.01739205665552778,0.0197426751648129,0.021739275365640166
fish,0.020962906065719784,0.024756343615691078,0.022679206203710608,0.019655015285826635,0.02224746228648499,0.026446210675535313,0.025689485378443733,0.018926018375712384,0.025327627117445673,0.046044768767054184,0.02008609704952441,0.03164645566156019,0.03235697313668194,0.03151986742421904,0.030971267612610577,0.028009123867960145,0.02277061897283861,0.020259666567141874,0.015974159288408684,0.029262352460974726,0.016189325799282304,0.01937534866521436,0.014266435961408155,0.012826826694657088,0.015151421020382042
