,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.04059872277185259,0.026610487537921283,0.025076447954405844,0.015996819478842107,0.031025816851694362,0.017486939287816743,0.01728858294614682,0.019476425951593858,0.01183351529241029,0.019246408514711127,0.011664139611159915,0.017523231846972392,0.01997059857967978,0.01288308102571711,0.013938173135861699,0.022027051719233585,0.024875658775495028,0.026486078785398225,0.016211692147309525,0.017822366324893518,0.015185611952670663,0.025711161461370292,0.013220798634388117,0.013857144765107049,0.014246895238010853
teacher,0.026610487537921283,0.04059872277185259,0.033377790695676854,0.022916794154425008,0.028109575935895623,0.013876806332962212,0.01337701593117472,0.016765623887351023,0.010929386680079443,0.01556173985530378,0.01083792659302854,0.01197099595600103,0.013619277781999884,0.010829477654666474,0.009630285253633516,0.02509387934032372,0.03611872857914191,0.02088018516730581,0.01594049092500337,0.013009288334249556,0.020383421493263634,0.03253979768249579,0.0184982548719876,0.02324490553498482,0.021312564505658063
student,0.025076447954405844,0.033377790695676854,0.04059872277185259,0.025725576361566443,0.02507147945011403,0.013104248301738817,0.011765343975409855,0.017647431309348552,0.011215336804922964,0.018509231506787852,0.013889822731154008,0.014310517686035161,0.01565968342393777,0.012978068032604925,0.011820866346575785,0.027269115973755073,0.034820749109977706,0.023023148436699795,0.018835378893571664,0.014913270825357022,0.022493919884045064,0.034404888871343964,0.020547158445153074,0.024461947812352176,0.023929204429642817
actor,0.015996819478842107,0.022916794154425008,0.025725576361566443,0.04059872277185259,0.013900279941312408,0.008115655185629352,0.006961190346226852,0.013068052552945561,0.007049101063644002,0.012949671148524331,0.009136782238064314,0.011894978848821944,0.011853508092858931,0.011460945404212133,0.010207799399648942,0.022034480453547865,0.021562258278039304,0.019360149883967413,0.017830981976266754,0.011295315712330577,0.025537144136306734,0.022510588494333236,0.026912658339504562,0.02874250996669334,0.02571644084041718
doctor,0.031025816851694362,0.028109575935895623,0.02507147945011403,0.013900279941312408,0.04059872277185259,0.018771540361861905,0.017850869514226018,0.01724773202891784,0.017866459794666556,0.016939012617028373,0.012504230098310618,0.015136022609228222,0.016613765902118563,0.015974049228383455,0.01399239547669174,0.021371840472684433,0.026901608667161927,0.024186961368665834,0.014392838065745601,0.016758508583041797,0.01490938668055464,0.025293809106972855,0.011676430396341874,0.01204306273121341,0.013568118159644114
dog,0.017486939287816743,0.013876806332962212,0.013104248301738817,0.008115655185629352,0.018771540361861905,0.04059872277185259,0.03771853696344248,0.022017363438892434,0.023184145267605396,0.018681330470765044,0.016757242229650703,0.01681014792019424,0.01660397405073502,0.017653890273581177,0.015086002380348382,0.015596843709912954,0.008205876123003872,0.017506044921115675,0.01875342676112597,0.01826459206596138,0.004413499086668375,0.009366822173366943,0.007566999187013153,0.014142556787366613,0.012797482121235444
cat,0.01728858294614682,0.01337701593117472,0.011765343975409855,0.006961190346226852,0.017850869514226018,0.03771853696344248,0.04059872277185259,0.020771263088901294,0.02192291484130887,0.017102443941995202,0.015410976179695196,0.015644014251869426,0.015366368100020778,0.016193892756387156,0.013519101668550682,0.016067076467671495,0.0069487105362241175,0.017886817927771925,0.016440448073632066,0.01702780241153058,0.002634776653643839,0.009247774569912284,0.005321433170371433,0.013883061784395152,0.011774625166843324
horse,0.019476425951593858,0.016765623887351023,0.017647431309348552,0.013068052552945561,0.01724773202891784,0.022017363438892434,0.020771263088901294,0.04059872277185259,0.0167936066386224,0.023217945403218376,0.019343248374642255,0.02352526121293916,0.02359749190354753,0.02139817281949214,0.019802311306133268,0.019001251298408305,0.012643717255619906,0.018276962418085126,0.019813039513001233,0.02281945031401335,0.007565675428574288,0.016931077850299146,0.010718445644126169,0.013473890624531061,0.01757734453083064
bird,0.01183351529241029,0.010929386680079443,0.011215336804922964,0.007049101063644002,0.017866459794666556,0.023184145267605396,0.02192291484130887,0.0167936066386224,0.04059872277185259,0.014955991637013291,0.020535950408670886,0.01143770557948955,0.009228570416550917,0.013690860044808503,0.011134298025086118,0.014890123769847299,0.006706559730015431,0.01234497492432721,0.021138407358527133,0.011540000831618387,0.009446439723523957,0.008391503183967579,0.011703018224555207,0.014009383725496743,0.010284282431696712
fish,0.019246408514711127,0.01556173985530378,0.018509231506787852,0.012949671148524331,0.016939012617028373,0.018681330470765044,0.017102443941995202,0.023217945403218376,0.014955991637013291,0.04059872277185259,0.02038657916123092,0.030048531745898457,0.026977750357024113,0.03045207855535528,0.030943234576975513,0.016516371106227723,0.013494854626084102,0.021330620233540765,0.02473967340074848,0.027740202206158995,0.013008504471616625,0.016203368369410647,0.012516649886023624,0.009431679138766136,0.014156475744603193
star,0.011664139611159915,0.01083792659302854,0.013889822731154008,0.009136782238064314,0.012504230098310618,0.016757242229650703,0.015410976179695196,0.019343248374642255,0.020535950408670886,0.02038657916123092,0.04059872277185259,0.017259955745540585,0.01412792290560361,0.018910151697487502,0.01768162214344797,0.014197187391858872,0.008612767018327874,0.012015467084648963,0.02817977763446037,0.015478079108338417,0.007564744456625354,0.010641656689056159,0.0076119759952192195,0.008210816038261612,0.009705008089115882
flower,0.017523231846972392,0.01197099595600103,0.014310517686035161,0.011894978848821944,0.015136022609228222,0.01681014792019424,0.015644014251869426,0.02352526121293916,0.01143770557948955,0.030048531745898457,0.017259955745540585,0.04059872277185259,0.031422280195928895,0.030955545929091645,0.03324405766610462,0.011533767806394066,0.009151964658632938,0.019228856978590794,0.02088687132602985,0.03135579854906705,0.007731621211485032,0.009602293857990093,0.01076921275128212,0.007254810805730788,0.015195494704003241
tree,0.01997059857967978,0.013619277781999884,0.01565968342393777,0.011853508092858931,0.016613765902118563,0.01660397405073502,0.015366368100020778,0.02359749190354753,0.009228570416550917,0.026977750357024113,0.01412792290560361,0.031422280195928895,0.04059872277185259,0.03162747205658254,0.030699742100153273,0.011579107657328173,0.011418640778810829,0.022212175423722145,0.01872082131135727,0.03662887374955437,0.008093555281064348,0.011143734610418628,0.011540882061931265,0.007156127246502678,0.015602298979566234
dirt,0.01288308102571711,0.010829477654666474,0.012978068032604925,0.011460945404212133,0.015974049228383455,0.017653890273581177,0.016193892756387156,0.02139817281949214,0.013690860044808503,0.03045207855535528,0.018910151697487502,0.030955545929091645,0.03162747205658254,0.04059872277185259,0.03668961164613576,0.01268045984411319,0.007304668520447692,0.01608802715652047,0.0194661038906116,0.03352553998623501,0.007674527794960334,0.007631913642082343,0.010982228083278048,0.008455681971354559,0.015659598635101874
vegetable,0.013938173135861699,0.009630285253633516,0.011820866346575785,0.010207799399648942,0.01399239547669174,0.015086002380348382,0.013519101668550682,0.019802311306133268,0.011134298025086118,0.030943234576975513,0.01768162214344797,0.03324405766610462,0.030699742100153273,0.03668961164613576,0.04059872277185259,0.010133887032845169,0.006208971473366312,0.016528063516463513,0.01965767281537794,0.03266091131110325,0.006638205837372221,0.0069473422732075005,0.01000188073665324,0.006373492857462797,0.014515962530170325
house,0.022027051719233585,0.02509387934032372,0.027269115973755073,0.022034480453547865,0.021371840472684433,0.015596843709912954,0.016067076467671495,0.019001251298408305,0.014890123769847299,0.016516371106227723,0.014197187391858872,0.011533767806394066,0.011579107657328173,0.01268045984411319,0.010133887032845169,0.04059872277185259,0.023329281961941544,0.01958507229869005,0.0188009640948538,0.012173793722666065,0.014165883842960851,0.03010952706873396,0.014246529150996834,0.021802976215950003,0.021032992170208667
school,0.024875658775495028,0.03611872857914191,0.034820749109977706,0.021562258278039304,0.026901608667161927,0.008205876123003872,0.0069487105362241175,0.012643717255619906,0.006706559730015431,0.013494854626084102,0.008612767018327874,0.009151964658632938,0.011418640778810829,0.007304668520447692,0.006208971473366312,0.023329281961941544,0.04059872277185259,0.01830551964541399,0.013879717180077134,0.009487741813791684,0.019012635543446125,0.03454647962643567,0.016081672284242423,0.019834853239954615,0.019822293264087996
factory,0.026486078785398225,0.02088018516730581,0.023023148436699795,0.019360149883967413,0.024186961368665834,0.017506044921115675,0.017886817927771925,0.018276962418085126,0.01234497492432721,0.021330620233540765,0.012015467084648963,0.019228856978590794,0.022212175423722145,0.01608802715652047,0.016528063516463513,0.01958507229869005,0.01830551964541399,0.04059872277185259,0.01014792127918794,0.020739233788385526,0.01736801759563683,0.021670400021505873,0.015974422769229397,0.01513971795247588,0.016729435313494294
station,0.016211692147309525,0.01594049092500337,0.018835378893571664,0.017830981976266754,0.014392838065745601,0.01875342676112597,0.016440448073632066,0.019813039513001233,0.021138407358527133,0.02473967340074848,0.02817977763446037,0.02088687132602985,0.01872082131135727,0.0194661038906116,0.01965767281537794,0.0188009640948538,0.013879717180077134,0.01014792127918794,0.04059872277185259,0.019405194212968182,0.014296768620376349,0.014583422930169468,0.014629280105702368,0.013746510658633151,0.010894561161989693
park,0.017822366324893518,0.013009288334249556,0.014913270825357022,0.011295315712330577,0.016758508583041797,0.01826459206596138,0.01702780241153058,0.02281945031401335,0.011540000831618387,0.027740202206158995,0.015478079108338417,0.03135579854906705,0.03662887374955437,0.03352553998623501,0.03266091131110325,0.012173793722666065,0.009487741813791684,0.020739233788385526,0.019405194212968182,0.04059872277185259,0.007297467057519824,0.009541700371375122,0.01111666854117939,0.008318431175223295,0.015499861889199464
movie,0.015185611952670663,0.020383421493263634,0.022493919884045064,0.025537144136306734,0.01490938668055464,0.004413499086668375,0.002634776653643839,0.007565675428574288,0.009446439723523957,0.013008504471616625,0.007564744456625354,0.007731621211485032,0.008093555281064348,0.007674527794960334,0.006638205837372221,0.014165883842960851,0.019012635543446125,0.01736801759563683,0.014296768620376349,0.007297467057519824,0.04059872277185259,0.02004339039589932,0.03687565141525065,0.029222022303505672,0.03051410787620744
