,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.047635075112432645,0.04099600702069064,0.03305723034020392,0.03633232226131105,0.041566251978228684,0.0200135032290786,0.0193853689835234,0.02158456550745713,0.017150278818446746,0.018638489751813883,0.011562170356250366,0.01577446039988218,0.015346674435762174,0.01397609790321426,0.01564798152046791,0.03246846691850817,0.03943162301835605,0.03202499684116624,0.029521724961287053,0.02574467360121864,0.03656418339621259,0.03583048827167953,0.034645463859744874,0.029655990298800998,0.031965315140894277
teacher,0.04099600702069064,0.047635075112432645,0.036436059826932474,0.03446040403048905,0.042140556796124516,0.02152538797073151,0.021032920446497603,0.023249710920974182,0.018444081485462845,0.02049981079105235,0.013520318045273129,0.015192153713424812,0.01617827930443924,0.014221647142166241,0.015239740331152607,0.03470083885739525,0.04274848991234569,0.03316203060587552,0.03244051205459495,0.02786560704956312,0.03512198967067149,0.03423297474480784,0.03370237617584583,0.032469811706737545,0.03344860220226412
student,0.03305723034020392,0.036436059826932474,0.047635075112432645,0.020440734410395466,0.03582953064640432,0.018348508865659623,0.01772818349949892,0.019867265035094787,0.017638940344443948,0.0193166790401371,0.011247732287497036,0.014502747882920365,0.015403985219380759,0.013191627331771413,0.013938850968726886,0.031067504071276047,0.03640995018213547,0.026418154439898617,0.02642710722497384,0.024771377051238358,0.0232574493447356,0.023199631233440335,0.02347237274647972,0.02501126287293494,0.029200619420265833
actor,0.03633232226131105,0.03446040403048905,0.020440734410395466,0.047635075112432645,0.03237565607863825,0.019369277834613202,0.018850902996571137,0.021457458912820918,0.015330615270880824,0.01722111270120114,0.007665460137942233,0.015302748943866594,0.013846821312880266,0.013782941268425608,0.014582003037956447,0.03075595381675415,0.033642110665771115,0.028310140723242783,0.026486580114698555,0.021048432359272257,0.04390141062304908,0.035703240850292306,0.0427008404880907,0.02663663811674038,0.02671360047815884
doctor,0.041566251978228684,0.042140556796124516,0.03582953064640432,0.03237565607863825,0.047635075112432645,0.02147349323646479,0.02060211336690544,0.02313860235702822,0.018252152069378972,0.021258579461036802,0.014360813157640137,0.01577823200635884,0.01761180811277411,0.01435992988131117,0.015803212427141423,0.035068404387537416,0.04047118481353552,0.03624408922062207,0.03398666129438302,0.02962654940083686,0.033207155829843654,0.032566159006125625,0.03200785425124336,0.029767779422063018,0.03210822688625925
dog,0.0200135032290786,0.02152538797073151,0.018348508865659623,0.019369277834613202,0.02147349323646479,0.047635075112432645,0.045560089398972894,0.04046559878295304,0.04021135981457283,0.03528582427820079,0.027071505745721376,0.03248302487381595,0.029592025817421416,0.03740514667667183,0.03537770589848813,0.02042005200972597,0.020948978539341002,0.017653254051935133,0.03385014338684771,0.023097046035218862,0.02130478412119233,0.024825986725604356,0.02252376735294056,0.023006579515906653,0.025834085025081784
cat,0.0193853689835234,0.021032920446497603,0.01772818349949892,0.018850902996571137,0.02060211336690544,0.045560089398972894,0.047635075112432645,0.03960678355194135,0.04079686592663652,0.03471483139438036,0.027060401642205967,0.03166923160321544,0.02852708520208185,0.037609744670944766,0.03474678238270163,0.020155591333528608,0.02063354311340468,0.016481764745675524,0.033098872324236965,0.022568090315705412,0.020767185692315244,0.024535085055089098,0.02173814359798138,0.023299119819078014,0.025788184932945546
horse,0.02158456550745713,0.023249710920974182,0.019867265035094787,0.021457458912820918,0.02313860235702822,0.04046559878295304,0.03960678355194135,0.047635075112432645,0.03373730148572645,0.032512203591513994,0.02503197787325374,0.029758156516637862,0.027620595193994478,0.03162244918654973,0.032031563980041755,0.020227056320929908,0.022222000043730383,0.02139952916118906,0.03485872736644114,0.024243722160883434,0.023736779413219392,0.025951494956781444,0.025478239077761724,0.019816262760352157,0.023222070671595672
bird,0.017150278818446746,0.018444081485462845,0.017638940344443948,0.015330615270880824,0.018252152069378972,0.04021135981457283,0.04079686592663652,0.03373730148572645,0.047635075112432645,0.03698609294568347,0.02719240571553949,0.034081038173103734,0.031501985576718065,0.041332576087280165,0.0349771039226275,0.019064455827347095,0.01855312651113968,0.014076659715474948,0.029682958384278396,0.021478589849823277,0.017143974827366286,0.021055975639445015,0.01814916753703042,0.02318359305991637,0.025280910056826082
fish,0.018638489751813883,0.02049981079105235,0.0193166790401371,0.01722111270120114,0.021258579461036802,0.03528582427820079,0.03471483139438036,0.032512203591513994,0.03698609294568347,0.047635075112432645,0.022635738484968713,0.030493866119304193,0.03100357006408141,0.034977067790831325,0.03128490934638965,0.02039058788710539,0.021123661508613154,0.02061089452312269,0.03172797721203108,0.02621059202231236,0.018254517515423563,0.022538181191007697,0.02036281959841756,0.02325261957082954,0.025666071987020356
