,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.04450248730913483,0.036823168276024845,0.036117855406141916,0.03635613774477976,0.036582113260186525,0.02568861744202741,0.026316260268542415,0.02513513648558748,0.026514236753281246,0.019453069361961995,0.023270279706391422,0.023143604359395525,0.02113232117185303,0.020848809471359905,0.02075346996555901,0.027999383955113092,0.026704068701086305,0.023671158780562702,0.02517177011936267,0.023957594178800307,0.013443733773375398,0.009155407103191245,0.014376154706839658,0.011575116961258389,0.010880150080642435
teacher,0.036823168276024845,0.04450248730913483,0.03982635195930856,0.026458436503410857,0.03885283407273422,0.018796753880956744,0.02159589858512003,0.02095468897277809,0.021839485874237865,0.013173126485013148,0.02259478098069856,0.025176395510848673,0.017786820291286035,0.017032937979048018,0.019409827981675946,0.025447102957275147,0.03128172907868757,0.018470941582934507,0.030910827621726287,0.020388948509696487,0.01660514896940898,0.015428513048031361,0.020879461276328226,0.018175646980014053,0.017289426004930598
student,0.036117855406141916,0.03982635195930856,0.04450248730913483,0.030651471201336586,0.037342662319434755,0.02122979394791243,0.024214843662139354,0.023544304889430066,0.025135720893812646,0.01487928211252177,0.024436813638518132,0.02759598848979533,0.019309440952586084,0.018264921891200152,0.022013191339200745,0.021994148470963707,0.02694790669181221,0.01887020529560998,0.027457601372528864,0.021511092352257104,0.015050842177171495,0.014027097930248342,0.0193557316504602,0.016770808082145698,0.01613893135756927
actor,0.03635613774477976,0.026458436503410857,0.030651471201336586,0.04450248730913483,0.033184165018664974,0.028362378315920735,0.026966004832960227,0.026504542955630563,0.02791826626743346,0.022345780703043144,0.02349652625924946,0.02063855017024791,0.021051811901854872,0.02132220725907485,0.020925615311546804,0.022625030873637035,0.021737081817619946,0.022835100627770305,0.020786359413055355,0.023153063862844166,0.012792483895951577,0.009049104537413276,0.01410920447634104,0.011346462097925024,0.009705039684276752
doctor,0.036582113260186525,0.03885283407273422,0.037342662319434755,0.033184165018664974,0.04450248730913483,0.021380316836956244,0.022320843167020384,0.021754139026467452,0.02359188849302966,0.014964432303259226,0.02325170006734909,0.019887082885347723,0.01974497013193797,0.019314840375569287,0.018734841871201974,0.02903797995511273,0.027647559788502463,0.02161164401567772,0.027920003003517414,0.022480777989796776,0.01581577264834389,0.012327698798598158,0.017565298691406602,0.014658524781617905,0.012458416292869187
dog,0.02568861744202741,0.018796753880956744,0.02122979394791243,0.028362378315920735,0.021380316836956244,0.04450248730913483,0.03797176479211149,0.0365092800712159,0.03596645749004827,0.03437154165610699,0.022017356379772462,0.02745396637414233,0.023998704917084803,0.027919123402712836,0.028143141854145067,0.018406287249408935,0.01782652179066639,0.01899632180501713,0.018215408529843578,0.02157957669327363,0.006721423300474504,0.001833583018544721,0.00606358675753612,0.003942240309165325,0.005295337757933956
cat,0.026316260268542415,0.02159589858512003,0.024214843662139354,0.026966004832960227,0.022320843167020384,0.03797176479211149,0.04450248730913483,0.037694384562466494,0.03381239967053762,0.032719508508862696,0.021095654235940828,0.02925367436109931,0.02379156423245859,0.02675793236193548,0.02784109843959469,0.01791426905887976,0.019468660123240514,0.01668944253803411,0.018721987799614353,0.021208880763621915,0.004927801113348618,0.0,0.0040705920892330286,0.0020520411946929745,0.003688044624785239
horse,0.02513513648558748,0.02095468897277809,0.023544304889430066,0.026504542955630563,0.021754139026467452,0.0365092800712159,0.037694384562466494,0.04450248730913483,0.03637482955005637,0.03512511582470473,0.026783353022622875,0.03267839414611333,0.030418825850575273,0.032207374014486936,0.03132894483131797,0.017144528673603745,0.018010037850779276,0.015856547066696643,0.018563266040417324,0.02639379796372846,0.015273711721945159,0.010722430617253642,0.01401285401129881,0.01250499954605535,0.014505512326933822
bird,0.026514236753281246,0.021839485874237865,0.025135720893812646,0.02791826626743346,0.02359188849302966,0.03596645749004827,0.03381239967053762,0.03637482955005637,0.04450248730913483,0.037973801496127016,0.02474087333642074,0.029147591498167896,0.027138566815442352,0.031449474753006315,0.03268488005199328,0.01788576560427371,0.016593836471999735,0.015742117436719542,0.016821764439292085,0.028971149628889935,0.013906086928431326,0.009350706638832217,0.013152812172231472,0.01129464701570771,0.01261292480797712
fish,0.019453069361961995,0.013173126485013148,0.01487928211252177,0.022345780703043144,0.014964432303259226,0.03437154165610699,0.032719508508862696,0.03512511582470473,0.037973801496127016,0.04450248730913483,0.020900556220769695,0.026359434873163244,0.02287880320064318,0.027650887021564388,0.028555093834568283,0.012830912507032603,0.01148612613637743,0.019196082142490772,0.010017552082587595,0.022729014991021753,0.0078680727488225,0.0028778667037529584,0.006257291261627988,0.004685555934357544,0.007276292199411158
