,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.049730897165142826,0.043111028850280876,0.04274311481735219,0.03837802224719522,0.03805459020469169,0.02459277697660473,0.02654458972774015,0.025535581488297772,0.024305213893691568,0.02308574607812482,0.019323137416333805,0.02524430315638564,0.022650087208655405,0.02251093086993687,0.025291461035280086,0.032790378171103446,0.03749822175793713,0.034795883979463434,0.031141330391615218,0.03449022313732826,0.029986801571779666,0.029472343368604485,0.028912668900940956,0.027794373590788006,0.028766263839201528
teacher,0.043111028850280876,0.049730897165142826,0.045683761654856644,0.0406040625117121,0.04113567078424425,0.02842429557829918,0.03103257862451917,0.0299981189430783,0.028008133397307382,0.02786798345222912,0.02229431888786035,0.029831145879815796,0.02663505170344332,0.02703171258886078,0.02941243480655441,0.03557145774497992,0.041817056676483354,0.03689520349452788,0.03351693622462818,0.037025425208169135,0.03174323966752561,0.03027124112759305,0.030599040760964483,0.028537038901812185,0.0303252067110978
student,0.04274311481735219,0.045683761654856644,0.049730897165142826,0.03983739924540357,0.04047973456152277,0.02664533806391246,0.02853488850439226,0.028659893191383505,0.027328463381368656,0.025655812124222886,0.022937749963612416,0.029280765504904674,0.026846797767829896,0.026677936918405826,0.030041324562188866,0.03523086280232755,0.04210557151976062,0.038301081447602484,0.03508018923495751,0.03599441463937282,0.03289626903206386,0.031203722520114267,0.03251605144467253,0.029179671964895,0.031291238788923814
actor,0.03837802224719522,0.0406040625117121,0.03983739924540357,0.049730897165142826,0.04170836058476072,0.018609147108393516,0.021127551152923394,0.021394104617714585,0.02093783884203937,0.020154554680017686,0.016038001329648117,0.022411103980316628,0.018155844037178646,0.019202387879936396,0.020355526259142533,0.024841591667633195,0.03452281198667316,0.02876206354032242,0.02326348213842949,0.025738059081056495,0.0357112002185741,0.02767032460560984,0.02974547796555388,0.024540031814656332,0.026124182290287627
doctor,0.03805459020469169,0.04113567078424425,0.04047973456152277,0.04170836058476072,0.049730897165142826,0.019752722750311334,0.02290396236154848,0.021081646635442024,0.02068128315235641,0.019371240620802577,0.014275034365580294,0.020755484955421,0.0163461332222263,0.01695160913074034,0.019043542513905807,0.02692366177558879,0.03877462016902077,0.03215198821310265,0.02331599451109087,0.029263782808358015,0.03298580203687167,0.02869081744694636,0.027838505795954028,0.02374824756889231,0.025754484618316472
dog,0.02459277697660473,0.02842429557829918,0.02664533806391246,0.018609147108393516,0.019752722750311334,0.049730897165142826,0.0453903889508764,0.04442599646887468,0.042318252792158444,0.04205869865720316,0.03234137986190319,0.038289768436597114,0.036995888955775574,0.03717688827873373,0.03975929402192452,0.030579256757428716,0.031243486086178624,0.030700012574674477,0.030344414340730066,0.034101563878756944,0.02287625714032229,0.02009000597241054,0.019773808927531722,0.024144210099643095,0.023404217933625588
cat,0.02654458972774015,0.03103257862451917,0.02853488850439226,0.021127551152923394,0.02290396236154848,0.0453903889508764,0.049730897165142826,0.04403837356480208,0.04020158256620446,0.041789540171073586,0.02873191185513341,0.0385208890879658,0.03527346286221322,0.035039544878829446,0.038500555416835155,0.029163827005334656,0.030961338708376716,0.030770483835035826,0.030519205170244826,0.032825902563641075,0.024852800782945113,0.020245328264055888,0.021476861825650277,0.02241967141527323,0.023669421809605972
horse,0.025535581488297772,0.0299981189430783,0.028659893191383505,0.021394104617714585,0.021081646635442024,0.04442599646887468,0.04403837356480208,0.049730897165142826,0.0397012212143137,0.043133499874767514,0.03024921952808631,0.038202523362305806,0.03360268238507294,0.034243001699157484,0.037629463361571344,0.027982100387725098,0.030411945864309568,0.029451994834109808,0.02885352491004839,0.03100877376498922,0.022016066290508413,0.019690973390389725,0.019664595390717927,0.021966002591069657,0.022004269026319266
bird,0.024305213893691568,0.028008133397307382,0.027328463381368656,0.02093783884203937,0.02068128315235641,0.042318252792158444,0.04020158256620446,0.0397012212143137,0.049730897165142826,0.04240259284620758,0.03730063331942986,0.03929368556131539,0.04019947106230139,0.03890747278492131,0.039181742838290776,0.027211460294659203,0.02802574808884482,0.026199852424327492,0.025202595258091702,0.03099220538164199,0.02266631889063976,0.021463874047617713,0.02377160404324262,0.02207580888136996,0.0229938063802848
fish,0.02308574607812482,0.02786798345222912,0.025655812124222886,0.020154554680017686,0.019371240620802577,0.04205869865720316,0.041789540171073586,0.043133499874767514,0.04240259284620758,0.049730897165142826,0.03439415068397156,0.04241090557576511,0.03863431430647085,0.03921765855450133,0.04058354580838457,0.028404883447144307,0.029791836959917398,0.027273146365877538,0.027488550589623413,0.030375313994101406,0.02084485684128108,0.019459192348393158,0.01885681462163917,0.02269945160609047,0.020501389375131213
