,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.043447530329444775,0.015715662178351242,0.01501138829004331,0.001794100957358838,0.015766892532572605,0.024100692526951347,0.024956825856795515,0.02055596443643951,0.01852689332781548,0.015079673194008585,0.006199160379756943,0.01754791185337939,0.016862726113080057,0.013716833933192882,0.01978736719339476,0.020997648420790393,0.015122982747738791,0.03962161731573443,0.036909158092162296,0.017019925930695397,0.0021811593093533505,0.021424673502259756,0.007493303336564935,0.018399610848721448,0.018058830349560302
teacher,0.015715662178351242,0.043447530329444775,0.041219744018506664,0.02996549258495923,0.038292291265763084,0.02365116766944359,0.024396702284255303,0.01876641038574621,0.02539543193008333,0.016186150950696265,0.01624157566704583,0.025267405167646712,0.026180454612482525,0.02274140247344712,0.027622198621026675,0.023599999923895682,0.04065391564820628,0.014208854589487466,0.020304177841795362,0.018078165015029114,0.030361596116290218,0.015134777172405977,0.029053859537237284,0.03904000086131142,0.02480933799282629
student,0.01501138829004331,0.041219744018506664,0.043447530329444775,0.030246447736468618,0.03601463437249354,0.024076087698539056,0.02494208210790135,0.019589488866734582,0.02458526166607583,0.01763274634603761,0.017144574021005315,0.02512315147935805,0.024930710396298322,0.021549924281719337,0.02627681922794998,0.023845578430040853,0.03988241699381498,0.013401108853114588,0.01927996397886301,0.019248355698941087,0.03080569188421027,0.015990007817546576,0.028969363864779742,0.03858871179801622,0.025482786166224722
actor,0.001794100957358838,0.02996549258495923,0.030246447736468618,0.043447530329444775,0.02591717802547748,0.01699957645644043,0.01709846675040461,0.009150892338127256,0.020327037200079633,0.008135930510429969,0.011477384050643635,0.017237931760034207,0.021584527916306637,0.02378556471986405,0.025675838997078183,0.015507919522952513,0.030094429987313848,0.0,0.006274552104942127,0.011671886220343784,0.04206288336999155,0.003958118453719919,0.040769194082372034,0.027083803786307717,0.014709480181137758
doctor,0.015766892532572605,0.038292291265763084,0.03601463437249354,0.02591717802547748,0.043447530329444775,0.020552114230480267,0.021732853007074737,0.0161079426921055,0.02516247113878839,0.014764885806107454,0.01577826177364727,0.024155292631251265,0.02652627419639792,0.022532550598797864,0.027618444445692635,0.02088633544905131,0.03750718169476317,0.014625366153907339,0.020645114283370618,0.015526224320848082,0.026140135876180484,0.013034565639129948,0.025726719186003836,0.03678550595921842,0.022611811426682782
dog,0.024100692526951347,0.02365116766944359,0.024076087698539056,0.01699957645644043,0.020552114230480267,0.043447530329444775,0.04168772494497071,0.025358128302892108,0.030903927821812706,0.021650350168185426,0.008657179593962158,0.02943461946221103,0.028399978147408748,0.029117334117705652,0.03377082028655894,0.037902855109168486,0.024667033059252563,0.028122450489963438,0.027190735019163543,0.02701258724521607,0.01746281620458687,0.03241721247685243,0.021106177893497464,0.027942091985069147,0.03537721083454946
cat,0.024956825856795515,0.024396702284255303,0.02494208210790135,0.01709846675040461,0.021732853007074737,0.04168772494497071,0.043447530329444775,0.02494922022121707,0.029993978059491437,0.02185217982595011,0.010617988461020564,0.030038853881405925,0.028846320668854966,0.028825512489861184,0.033047124683849634,0.0375034938811984,0.025503216264997283,0.027745749818941297,0.02793817641768773,0.027292166016713148,0.017593467238714692,0.0322171000647202,0.021244430676792467,0.028257508174950534,0.035763028729621935
horse,0.02055596443643951,0.01876641038574621,0.019589488866734582,0.009150892338127256,0.0161079426921055,0.025358128302892108,0.02494922022121707,0.043447530329444775,0.026367149850896606,0.026616790935190187,0.010364286557676149,0.027582884647546716,0.028710164392297476,0.02628494522866342,0.026823444554052053,0.02192451027283383,0.018153968536945893,0.023960725583324516,0.022783487002652012,0.026137775509545526,0.009604118101267482,0.024520815557006453,0.012715079165821756,0.019180026465821187,0.019764947736347464
bird,0.01852689332781548,0.02539543193008333,0.02458526166607583,0.020327037200079633,0.02516247113878839,0.030903927821812706,0.029993978059491437,0.026367149850896606,0.043447530329444775,0.02497272369672166,0.01886870228852146,0.037780987792120635,0.03671458550517494,0.03771196122179996,0.0366503367566124,0.030357788841425527,0.024359575981618198,0.021166890537489106,0.023045084549596914,0.03493500446335673,0.02056733857525112,0.027448146496012172,0.02251678142598778,0.026277260691467956,0.02598962115943139
fish,0.015079673194008585,0.016186150950696265,0.01763274634603761,0.008135930510429969,0.014764885806107454,0.021650350168185426,0.02185217982595011,0.026616790935190187,0.02497272369672166,0.043447530329444775,0.020542514063247252,0.025049246976077057,0.023830178782878235,0.022030956542874604,0.021970488833570067,0.017248546734998448,0.016694730643136445,0.013925915645994394,0.014729651291933567,0.03153716091472891,0.00923076852779147,0.02423722903953833,0.011667255307188477,0.015391903582224874,0.016220469856628086
