,employee,teacher,student,actor,doctor,dog,cat,horse,bird,fish,star,flower,tree,dirt,vegetable,house,school,factory,station,park,movie,book,music,PC,TV
employee,0.0442195234905462,0.03493162222920382,0.034532865168651214,0.014259089838030006,0.013524205045345811,0.018431422108903767,0.016561234676446615,0.019640028112666994,0.015445221612673709,0.019051713395901792,0.01711678249840126,0.018394408797270934,0.017995039056941418,0.019691023236183484,0.020001232716085667,0.03425738395248813,0.03661181637790326,0.011655434907360984,0.03651918420136639,0.019501022473836102,0.019868847999260433,0.013523546955305867,0.03660322951397812,0.03533890051501671,0.03365821160334194
teacher,0.03493162222920382,0.0442195234905462,0.03358821349919992,0.020292648272829013,0.017233191958733,0.026657065830357114,0.024273016885742436,0.02434400904719002,0.02335392322452296,0.02506062044485575,0.017753948874775074,0.0273126139992544,0.02715581252061015,0.029009314765631608,0.02956802292301821,0.03258624867838567,0.039380243511064165,0.016516075534910364,0.03721969242217902,0.02926657623684189,0.02108376394530273,0.019639060096587464,0.0378445307555397,0.03233641840228426,0.029877311537376362
student,0.034532865168651214,0.03358821349919992,0.0442195234905462,0.010853594565384622,0.012622523022997816,0.022554290176216817,0.017201040831130544,0.017969082570742985,0.021262570683911682,0.022155587317530628,0.015280360848841129,0.021231809484266874,0.022473720891793357,0.022252954421694286,0.02649354584520927,0.0379055119279106,0.035620343617209144,0.012657615823035206,0.036808987428235455,0.023356408392855563,0.01369048093914672,0.011105087736278954,0.037195340164573674,0.037343383621895036,0.037051999220040974
actor,0.014259089838030006,0.020292648272829013,0.010853594565384622,0.0442195234905462,0.013450535927228894,0.01822229943959476,0.020388795074073617,0.02198129025238392,0.02126853347008495,0.02062848499195652,0.010134463896356319,0.02490770712664336,0.02414927633172009,0.026288566656334326,0.010887678922538224,0.011025663683855526,0.01702898711709007,0.014986194054816038,0.015419810332414647,0.02443752926025021,0.007868787046681154,0.0379900799505322,0.017082490182236718,0.012561309820547366,0.008791318158562579
doctor,0.013524205045345811,0.017233191958733,0.012622523022997816,0.013450535927228894,0.0442195234905462,0.02252809832304703,0.016271864033724753,0.018401639009742086,0.020626313533038808,0.020045024127768936,0.015593859103473776,0.026167503495983648,0.02735868049495292,0.026490276121419142,0.00999666428522572,0.009725480001479755,0.016425919037528693,0.018247153640723393,0.019125377465531557,0.027345554652837153,0.004442487507375657,0.013549127099031177,0.015145036473952784,0.011786885797828599,0.009796923510112715
dog,0.018431422108903767,0.026657065830357114,0.022554290176216817,0.01822229943959476,0.02252809832304703,0.0442195234905462,0.02961671593040869,0.02752304780470731,0.029431495626159314,0.019807725231646412,0.018470869851701575,0.02893975796718384,0.031098710440345817,0.029792201016551716,0.0168276232547574,0.01885125563406244,0.026939801351701095,0.018055528794793812,0.029233965336794128,0.031620358018858485,0.01660983760313364,0.01727713785918024,0.026242262696889625,0.018541573539153818,0.01682886774669986
cat,0.016561234676446615,0.024273016885742436,0.017201040831130544,0.020388795074073617,0.016271864033724753,0.02961671593040869,0.0442195234905462,0.03532278993465145,0.028670428015178342,0.019419330879413752,0.021122056549537003,0.029307138268962866,0.03151095281481762,0.02928727929469515,0.017178253210854474,0.017019204613777615,0.025032942005462,0.018916239950799964,0.02292127787679553,0.031900121992711784,0.015028126569910205,0.019271343971032074,0.024325894769997712,0.020080254629694087,0.01510854389956227
horse,0.019640028112666994,0.02434400904719002,0.017969082570742985,0.02198129025238392,0.018401639009742086,0.02752304780470731,0.03532278993465145,0.0442195234905462,0.029263928199436427,0.014888534567356736,0.025964586358899113,0.028143329951283123,0.030444815267583365,0.02750922374752136,0.016658053814564873,0.017546134033977895,0.025231186523849498,0.015879032042707207,0.02311202125977672,0.03015544452542158,0.016985878504935378,0.021605439778131213,0.02463470823599757,0.01991283498286221,0.015869838840372012
bird,0.015445221612673709,0.02335392322452296,0.021262570683911682,0.02126853347008495,0.020626313533038808,0.029431495626159314,0.028670428015178342,0.029263928199436427,0.0442195234905462,0.01440274689713288,0.030223038322977812,0.034351065091391894,0.03718512752234978,0.031964882889836406,0.0211328064390272,0.016143689040482523,0.02408350673916723,0.019746767114289833,0.025424062837699567,0.03413568256536754,0.013966822472612054,0.019496291495200355,0.022661422556307556,0.019536907639384045,0.016689313581683553
fish,0.019051713395901792,0.02506062044485575,0.022155587317530628,0.02062848499195652,0.020045024127768936,0.019807725231646412,0.019419330879413752,0.014888534567356736,0.01440274689713288,0.0442195234905462,0.006778466266067894,0.020368440994558326,0.01880546913106512,0.02135502459919658,0.019969037043792357,0.022676527832911134,0.022847751575874837,0.020346178058006408,0.02334040934392491,0.022046152636112065,0.013517174549594876,0.024325549321435703,0.023839767932622706,0.019774447786463523,0.020435828488235448
star,0.01711678249840126,0.017753948874775074,0.015280360848841129,0.010134463896356319,0.015593859103473776,0.018470869851701575,0.021122056549537003,0.025964586358899113,0.030223038322977812,0.006778466266067894,0.0442195234905462,0.022195015613762848,0.025706580770581272,0.02012033305102507,0.015293102413918257,0.013932041987949714,0.018353727437711242,0.012845214069018847,0.019028413721920913,0.024255425458664815,0.015516164036093353,0.011799963971160135,0.018920047623383937,0.017139600617763883,0.01632421146388434
flower,0.018394408797270934,0.0273126139992544,0.021231809484266874,0.02490770712664336,0.026167503495983648,0.02893975796718384,0.029307138268962866,0.028143329951283123,0.034351065091391894,0.020368440994558326,0.022195015613762848,0.0442195234905462,0.04067828366076593,0.03761434617647341,0.020885683445271336,0.01713646203286113,0.024056974321523057,0.024878632637122842,0.02654365220603044,0.040112618775058194,0.014537329782237516,0.024016951393137604,0.024482604190326288,0.019725042957848014,0.017647899421861162
tree,0.017995039056941418,0.02715581252061015,0.022473720891793357,0.02414927633172009,0.02735868049495292,0.031098710440345817,0.03151095281481762,0.030444815267583365,0.03718512752234978,0.01880546913106512,0.025706580770581272,0.04067828366076593,0.0442195234905462,0.037550156073213437,0.022052161191152896,0.017458351148737148,0.02528610322516919,0.024508038426703245,0.02777678476317753,0.041224464281519616,0.01586246956741762,0.022315243553593926,0.025315707619719106,0.019728829801338336,0.017671082596798372
dirt,0.019691023236183484,0.029009314765631608,0.022252954421694286,0.026288566656334326,0.026490276121419142,0.029792201016551716,0.02928727929469515,0.02750922374752136,0.031964882889836406,0.02135502459919658,0.02012033305102507,0.03761434617647341,0.037550156073213437,0.0442195234905462,0.022483323120360842,0.01922571054213593,0.025058228877553584,0.02521317439366201,0.027554384894470572,0.0379876237106347,0.01571731671234833,0.024910404230700216,0.025727596341578264,0.021200866151779806,0.019443858008697308
vegetable,0.020001232716085667,0.02956802292301821,0.02649354584520927,0.010887678922538224,0.00999666428522572,0.0168276232547574,0.017178253210854474,0.016658053814564873,0.0211328064390272,0.019969037043792357,0.015293102413918257,0.020885683445271336,0.022052161191152896,0.022483323120360842,0.0442195234905462,0.026301931334870614,0.023843530849862616,0.016044853790335798,0.02729810900930718,0.023591668906090907,0.014627532511520769,0.013433505787758024,0.02829241795949249,0.022766186025828545,0.02540361655952713
house,0.03425738395248813,0.03258624867838567,0.0379055119279106,0.011025663683855526,0.009725480001479755,0.01885125563406244,0.017019204613777615,0.017546134033977895,0.016143689040482523,0.022676527832911134,0.013932041987949714,0.01713646203286113,0.017458351148737148,0.01922571054213593,0.026301931334870614,0.0442195234905462,0.0336017559380402,0.013264116070271854,0.03249266174334957,0.018880000722092526,0.013069074087711609,0.011689897999296164,0.03551150096557381,0.036909209104727024,0.03975591252376363
school,0.03661181637790326,0.039380243511064165,0.035620343617209144,0.01702898711709007,0.016425919037528693,0.026939801351701095,0.025032942005462,0.025231186523849498,0.02408350673916723,0.022847751575874837,0.018353727437711242,0.024056974321523057,0.02528610322516919,0.025058228877553584,0.023843530849862616,0.0336017559380402,0.0442195234905462,0.016391530353220215,0.03855704208749378,0.02635703286462329,0.01749670684913126,0.015460786591383353,0.03891528680652126,0.03423013304061339,0.03120298965372647
factory,0.011655434907360984,0.016516075534910364,0.012657615823035206,0.014986194054816038,0.018247153640723393,0.018055528794793812,0.018916239950799964,0.015879032042707207,0.019746767114289833,0.020346178058006408,0.012845214069018847,0.024878632637122842,0.024508038426703245,0.02521317439366201,0.016044853790335798,0.013264116070271854,0.016391530353220215,0.0442195234905462,0.017779064263542605,0.025662242860695014,0.0076056615645893125,0.014731334379521569,0.017201049407710965,0.015697903611050414,0.012188317256344013
station,0.03651918420136639,0.03721969242217902,0.036808987428235455,0.015419810332414647,0.019125377465531557,0.029233965336794128,0.02292127787679553,0.02311202125977672,0.025424062837699567,0.02334040934392491,0.019028413721920913,0.02654365220603044,0.02777678476317753,0.027554384894470572,0.02729810900930718,0.03249266174334957,0.03855704208749378,0.017779064263542605,0.0442195234905462,0.028606546178270992,0.016877040511295294,0.014105865471686116,0.037341838383238755,0.033234260797469745,0.032902031968067506
park,0.019501022473836102,0.02926657623684189,0.023356408392855563,0.02443752926025021,0.027345554652837153,0.031620358018858485,0.031900121992711784,0.03015544452542158,0.03413568256536754,0.022046152636112065,0.024255425458664815,0.040112618775058194,0.041224464281519616,0.0379876237106347,0.023591668906090907,0.018880000722092526,0.02635703286462329,0.025662242860695014,0.028606546178270992,0.0442195234905462,0.015822824876885896,0.02425141307216946,0.026846594192459237,0.02090517248250951,0.019162631109359875
movie,0.019868847999260433,0.02108376394530273,0.01369048093914672,0.007868787046681154,0.004442487507375657,0.01660983760313364,0.015028126569910205,0.016985878504935378,0.013966822472612054,0.013517174549594876,0.015516164036093353,0.014537329782237516,0.01586246956741762,0.01571731671234833,0.014627532511520769,0.013069074087711609,0.01749670684913126,0.0076056615645893125,0.016877040511295294,0.015822824876885896,0.0442195234905462,0.00837228695909794,0.02055012092986145,0.015715306280474968,0.009572940711583558
book,0.013523546955305867,0.019639060096587464,0.011105087736278954,0.0379900799505322,0.013549127099031177,0.01727713785918024,0.019271343971032074,0.021605439778131213,0.019496291495200355,0.024325549321435703,0.011799963971160135,0.024016951393137604,0.022315243553593926,0.024910404230700216,0.013433505787758024,0.011689897999296164,0.015460786591383353,0.014731334379521569,0.014105865471686116,0.02425141307216946,0.00837228695909794,0.0442195234905462,0.016854699310853195,0.014555025216830681,0.00958998703279755
music,0.03660322951397812,0.0378445307555397,0.037195340164573674,0.017082490182236718,0.015145036473952784,0.026242262696889625,0.024325894769997712,0.02463470823599757,0.022661422556307556,0.023839767932622706,0.018920047623383937,0.024482604190326288,0.025315707619719106,0.025727596341578264,0.02829241795949249,0.03551150096557381,0.03891528680652126,0.017201049407710965,0.037341838383238755,0.026846594192459237,0.02055012092986145,0.016854699310853195,0.0442195234905462,0.0349345882084641,0.03329030083683372
PC,0.03533890051501671,0.03233641840228426,0.037343383621895036,0.012561309820547366,0.011786885797828599,0.018541573539153818,0.020080254629694087,0.01991283498286221,0.019536907639384045,0.019774447786463523,0.017139600617763883,0.019725042957848014,0.019728829801338336,0.021200866151779806,0.022766186025828545,0.036909209104727024,0.03423013304061339,0.015697903611050414,0.033234260797469745,0.02090517248250951,0.015715306280474968,0.014555025216830681,0.0349345882084641,0.0442195234905462,0.03638587038358032
TV,0.03365821160334194,0.029877311537376362,0.037051999220040974,0.008791318158562579,0.009796923510112715,0.01682886774669986,0.01510854389956227,0.015869838840372012,0.016689313581683553,0.020435828488235448,0.01632421146388434,0.017647899421861162,0.017671082596798372,0.019443858008697308,0.02540361655952713,0.03975591252376363,0.03120298965372647,0.012188317256344013,0.032902031968067506,0.019162631109359875,0.009572940711583558,0.00958998703279755,0.03329030083683372,0.03638587038358032,0.0442195234905462
